Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
12-May-2026,"INR 1,284,492.9",30.0,Abinash Barick,12-May-2026 04:26 PM,05.pdf (459.00 KB),AWARD OF CONTRACT,CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION I JAJPUR,2025_CERWI_120455_29,Tender Online 05 JJPT of 2025-26,S/R to PWD road to Bantala via Khilipanga road for the Year 2025-26 in the Dist. of Jajpur .(From Ch. 3.300 Km to 3.600Km ).,1.0,3189650.0,ANJANA JENA,INR,"1,284,492.9",1,3183973,AMRUTA PRIYADARSHINI DHAL,05-Nov-2025 01:21 PM,Rejected-AOC,Disqualify,12-May-2026 04:26 PM,Finance,6 Nos. of Bidders,Truptimayee Pradhan,10-Nov-2025 02:09 PM,,BOQ Comparative Chart,SUPERINTENDING ENGINEER,Internal,"DAO, ESTIMATOR",Abinash Barick,12-May-2026 04:23 PM,finsummary_560818.pdf (459.08 KB),SUPERINTENDING ENGINEER,Internal,"DAO, ESTIMATOR",Swarna Prava Jena,28-Jan-2026 03:59 PM,techsummary_560818.pdf (459.01 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, EMD, PAN, GSTIN, RC, AFFIDAVIT AND OTHER DOCUMENTS AS PER DTCN",S/R to PWD road to Bantala via Khilipanga road for the Year 2025-26 in the Dist. of Jajpur .(From Ch. 3.300 Km to 3.600Km ).,S/R to PWD road to Bantala via Khilipanga road for the Year 2025-26 in the Dist. of Jajpur .(From Ch. 3.300 Km to 3.600Km ).,Please refer Tender documents. ,NA ,"15,10,990",Civil Works - Roads,NA ,Tender,90.0,30.0,JAJPUR,755007.0,NA ,NA ,NA ,"RURAL WORKS DIVISION,JAJPUR",No ,No,"15,500",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Superintending Engineer,"Rural Works Division,Jajpur",CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION I JAJPUR,Tender Online 05 JJPT of 2025-26,2025_CERWI_120455_29,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,01-Nov-2025 12:30 PM,07-Nov-2025 11:00 AM,01-Nov-2025 12:30 PM,06-Nov-2025 05:00 PM,01-Nov-2025 12:30 PM ,04-Nov-2025 05:00 PM ,01-Nov-2025 12:30 PM,06-Nov-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,3189650,ANJANA JENA,06-Nov-2025 04:04 PM,Accepted-AOC,Qualify,12-May-2026 04:26 PM,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,3185181,MANOJ KUMAR ROUT,05-Nov-2025 05:44 PM,Rejected-AOC,Disqualify,12-May-2026 04:26 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,3184802,SAGUN ENTERPRISES,05-Nov-2025 03:57 PM,Rejected-AOC,Disqualify,12-May-2026 04:26 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,3189802,SK ISLAM PROPRIETOR M/S SAMA TRADERS,06-Nov-2025 03:58 PM,Rejected-AOC,Disqualify,12-May-2026 04:26 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,3188169,UMAKANTA MUDULI,06-Nov-2025 12:23 PM,Rejected-AOC,Disqualify,12-May-2026 04:26 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
