S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"6,000",Nil,Nil,No,CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Head Works Division Kolab Nagar,SE-UKHWD-08-2025-26(Sl.No.05),2025_UKHWK_122242_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, EMD, GST Registration Certificate, GSTIN, PAN and Contractor RC","SuperintendignEngineer, UKHW Division, Kolabnagar,","Office of the Superintending Engineer, UKHW Division, Kolabnagar,Dist-Koraput, Odisha-764011.",Protection at slip zone of heavy cutting section of Jeypore Distributary adjacent to Jayanagar Head regulator structure.,Canal Maintenance,As per DTCN ,NA ,"10,55,673",Civil Works - Canal,NA ,Tender,90.0,90.0,JEYPORE,764001.0,NA ,NA ,NA ,"Office of the SE UKHW Division, Kolabnagar,Dist-Ko",No ,No,"10,600",Yes,fixed,,Nil,Nil,29-Nov-2025 11:30 AM,09-Dec-2025 11:00 AM,29-Nov-2025 11:30 AM,08-Dec-2025 06:00 PM,NA ,NA ,29-Nov-2025 11:30 AM,08-Dec-2025 06:00 PM,AOC,1,3282984,Ashish Kumar Panda,06-Dec-2025 12:27 PM,Rejected-Finance,Disqualified in transparent lottery,26-Dec-2025 11:47 AM,22-May-2026,"INR 950,210.88",90.0,Nilamani Gyanchand Behera,22-May-2026 05:38 PM,AOC05.pdf (547.00 KB),AOC,"Superintending Engineer, UKHW Division, Kolabnagar",Internal,DIVISIONAL ACCOUNTANT AND ESTIMATOR,Nilamani Gyanchand Behera,20-Dec-2025 02:50 PM,techsummary_568045.pdf (353.33 KB),"Superintending Engineer, UKHW Division, Kolabnagar",Internal,Divisional Accountant and Estimator,Nilamani Gyanchand Behera,26-Dec-2025 11:47 AM,finsummary_568045.pdf (420.91 KB),CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Head Works Division Kolab Nagar,2025_UKHWK_122242_1,SE-UKHWD-08-2025-26(Sl.No.05),Protection at slip zone of heavy cutting section of Jeypore Distributary adjacent to Jayanagar Head regulator structure.,1.0,3282935.0,LINGARAJ PANDA,INR,"950,210.88",Finance,BOS,Nilamani Gyanchand Behera,20-Dec-2025 02:10 PM,finance_568045.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit, undertaking and any other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3279876,BRUNDABAN BHARATI,05-Dec-2025 08:14 AM,Rejected-Finance,Disqualified in transparent lottery,26-Dec-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3282597,CHANDINI GURU,05-Dec-2025 05:07 PM,Rejected-Finance,Disqualified in transparent lottery,26-Dec-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3280475,GANESH PRASAD PATTNAYAK,05-Dec-2025 09:49 PM,Rejected-Finance,Disqualified in transparent lottery,26-Dec-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3288453,ISHMAEL KHORA,08-Dec-2025 04:36 PM,Rejected-Finance,Disqualified in transparent lottery,26-Dec-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3282935,LINGARAJ PANDA,06-Dec-2025 07:35 PM,Accepted-AOC,Qualified in transparent lottery system,22-May-2026 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3279792,NARENDRA BHARATI,05-Dec-2025 07:47 AM,Rejected-Finance,Disqualified in transparent lottery,26-Dec-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3286454,NITYANANDA MAJHI,07-Dec-2025 05:46 PM,Rejected-Finance,Disqualified in transparent lottery,26-Dec-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3287024,PRATAP KUMAR DASH,07-Dec-2025 09:30 PM,Rejected-Finance,Disqualified in transparent lottery,26-Dec-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
