S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,3296173.0,SNEHALATA BEHERA,INR,"2,939,726",PHEO||PH Circle Bhawanipatna||PH Division Balangir,2025_PHEO_122247_3,ACEPHBGR 13/2025-26,Water supply to 30nos of School and anganwadis under Subarnapur Municipality.,Additional Chief Engineer,Internal,"Additional Chief Engineer, Divisional Accounts Officer, SE Estimator",Indrajit Sahu,02-May-2026 10:41 AM,techsummary_568064.pdf (2051.04 KB),02-May-2026,"INR 2,939,726",60.0,Indrajit Sahu,02-May-2026 10:47 AM,wo.pdf (2472.00 KB),L1 bidder has responded,Finance,Opening Summary,Indrajit Sahu,17-Dec-2025 03:10 PM,finance_568064.pdf,BOQ Comparative Chart,Additional Chief Engineer,Internal,"Additional Chief Engineer, Divisional Accounts Officer, SE Estimator",Indrajit Sahu,02-May-2026 10:45 AM,finsummary_568064.pdf (2472.19 KB),1,3302895,ASIT NARAYAN HOTA,15-Dec-2025 06:19 PM,Rejected-Finance,Due to transparent Lottery,02-May-2026 10:45 AM,AOC,"Additional Chief Engineer, P.H. Division, Balangir","Additional Chief Engineer, P.H. Division, Balangir",1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper cost, EMD, PAN, GSTIN, Contractor Registration Certificate, Experience Certificate, etc","6,000",0.0,Nil,Nil,No,Water supply to 30nos of School and anganwadis under Subarnapur Municipality.,Water supply to 30nos of School and anganwadis under Subarnapur Municipality.,Please refer DTCN ,NA ,"34,58,094",Civil Works - Water Works,NA ,Tender,120.0,60.0,Subarnapur Municipality,767017.0,NA ,NA ,NA ,"Additional Chief Engineer, P.H. Division, Balangir",No ,No,01-Dec-2025 11:00 AM,17-Dec-2025 11:00 AM,01-Dec-2025 11:00 AM,16-Dec-2025 05:00 PM,01-Dec-2025 11:00 AM ,11-Dec-2025 05:00 PM ,01-Dec-2025 11:00 AM,16-Dec-2025 05:00 PM,1.0,ICICI BANK,PHEO||PH Circle Bhawanipatna||PH Division Balangir,ACEPHBGR 13/2025-26,2025_PHEO_122247_3,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Date Change,Date,,"34,581",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3302576,PINKI AGRAWAL,15-Dec-2025 05:54 PM,Rejected-Finance,Due to transparent Lottery,02-May-2026 10:45 AM,AOC,,,,,.pdf,Other Documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3305938,PRABIN KUMAR AGRAWAL,16-Dec-2025 01:55 PM,Rejected-Finance,Due to transparent Lottery,02-May-2026 10:45 AM,AOC,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3306933,PRAMILA PUJAHARI,16-Dec-2025 12:36 PM,Rejected-Finance,Due to transparent Lottery,02-May-2026 10:45 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3293544,PRASANNA KUMAR ROUT,10-Dec-2025 04:31 PM,Rejected-Finance,Due to transparent Lottery,02-May-2026 10:45 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3306722,RINESH KUMAR AGRAWAL,16-Dec-2025 02:29 PM,Rejected-Finance,Due to transparent Lottery,02-May-2026 10:45 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3296173,SNEHALATA BEHERA,16-Dec-2025 01:14 PM,Accepted-AOC,Awarded as per OPWD code,02-May-2026 10:47 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3305156,SUMIT KUMAR PUJAHARI,15-Dec-2025 07:26 PM,Rejected-Finance,Due to transparent Lottery,02-May-2026 10:45 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
