S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,"Executive Engineer,RW (PH) Division, BBSR","SE RW (PH) DIVISION, BBSR Behind Esplande mall, Bomikhal, Rasulgarh,751010","4,000",0.0,Nil,Nil,No,CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,EERWPH-46/2025-26,2025_CERWI_121963_24,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,28-Nov-2025 05:00 PM,09-Dec-2025 11:00 AM,28-Nov-2025 05:00 PM,08-Dec-2025 05:00 PM,NA ,NA ,28-Nov-2025 05:00 PM,08-Dec-2025 05:00 PM,"PH Works (SI,SD AND WS) to Sub Centre Building at Khaprakhol of Khaprakhol block in Balangir District in the F.Y. 2023-24","PH Works (SI,SD AND WS) to Sub Centre Building at Khaprakhol of Khaprakhol block in Balangir District in the F.Y. 2023-24",Please refer Tender documents. ,NA ,"7,04,099",Civil Works - Buildings,NA ,Tender,90.0,NA ,Khaprakhol,767028.0,NA ,NA ,NA ,"O/O THE SE RW (PH) DIVISION,BHUBANESWAR",No ,No,"7,100",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid License Document as per tender class of contractor in NIT, GST, Certificate, PAN Card",AOC,Executive Engineer,Internal,,Debasish Soren,08-Jan-2026 01:21 PM,techsummary_567859.pdf (400.57 KB),Executive Engineer,Internal,,Debasish Soren,11-May-2026 01:19 PM,finsummary_567859.pdf (81.30 KB),Finance,COMPARATIVE STATEMENT,Anil Kumar Das,12-Dec-2025 01:33 PM,finance_567859.pdf,BOQ Comparative Chart,11-May-2026,"INR 598,554",90.0,Anil Kumar Das,14-May-2026 04:00 PM,2684.pdf (468.00 KB),1.0,3281000.0,ADIKANDA BISWAL,INR,"598,554",CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,2025_CERWI_121963_24,EERWPH-46/2025-26,"PH Works (SI,SD AND WS) to Sub Centre Building at Khaprakhol of Khaprakhol block in Balangir District in the F.Y. 2023-24",1,3281000,ADIKANDA BISWAL,05-Dec-2025 06:08 PM,Accepted-AOC,Qualified in transparency lottery,14-May-2026 04:00 PM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"EMD, Tender Paper cost, Affidavit for correctness and no Relation Certificate",AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3282790,DHRUBA CHARAN SAHOO,06-Dec-2025 01:41 PM,Rejected-Finance,Not Qualified in transparency lottery,11-May-2026 01:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3286198,DOSALIN MISHRA,07-Dec-2025 04:49 PM,Rejected-Finance,Not Qualified in transparency lottery,11-May-2026 01:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3283992,PRAFULLA KUMAR NAYAK,06-Dec-2025 12:55 PM,Rejected-Finance,Not Qualified in transparency lottery,11-May-2026 01:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3284855,PREMPRAKASH MISHRA,06-Dec-2025 06:31 PM,Rejected-Finance,Not Qualified in transparency lottery,11-May-2026 01:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3279522,RAHUL KUMAR SAHU,04-Dec-2025 06:40 PM,Rejected-Finance,Not Qualified in transparency lottery,11-May-2026 01:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3281598,SMT. UTKALIKA ROUT,05-Dec-2025 07:34 PM,Rejected-Finance,Not Qualified in transparency lottery,11-May-2026 01:19 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3286195,SURENDRA NATH ROUT,08-Dec-2025 10:27 AM,Rejected-Finance,Not Qualified in transparency lottery,11-May-2026 01:19 PM,AOC
