Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Paper cost, RC, PAN, GSTIN and EMD etc as per DTCN","10,000",0.0,Nil,Nil,No,"4,84,210",Yes,percentage,1.0%,Nil,Nil,06-Dec-2025 01:30 PM,06-Jan-2026 11:00 AM,06-Dec-2025 01:30 PM,05-Jan-2026 05:00 PM,06-Dec-2025 01:30 PM ,03-Jan-2026 05:00 PM ,06-Dec-2025 01:30 PM,05-Jan-2026 05:00 PM,05-Mar-2026 11:00 AM,CCE RWC Baripada,CCE RWC Baripada,CE RW I||RWCIRCLE-BARIPADA,NCB No 394 Road Work,2025_CERWI_122603_10,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,Improvement of Jhipabandha - Badhatnabeda under MMSY-Improvement to Existing RD Road in the District of Mayurbhanj for the year 2025-26.,Improvement of Jhipabandha - Badhatnabeda under MMSY-Improvement to Existing RD Road in the District of Mayurbhanj for the year 2025-26.,Please refer Tender documents. ,NA ,"4,84,21,000",Civil Works - Roads,NA ,Tender,90.0,270.0,"SERW Division, Rairangpur",757041.0,NA ,NA ,NA ,CCE RWC Baripada,No ,No,1.0,ICICI BANK,1.0,Date Corrigendum,Date,,AOC,Technical,06 Nos of bidders participated,Akshaya Kumar Naik,26-Feb-2026 12:24 PM,,"CCE RW Circle, Baripada",Internal,,Akshaya Kumar Naik,11-Mar-2026 05:09 PM,finsummary_569521.pdf (3734.65 KB),Finance,06 Nos of bidders admitted,Akshaya Kumar Naik,07-Mar-2026 01:33 PM,,BOQ Comparative Chart,"CCE RW Circle, Baripada",Internal,,Akshaya Kumar Naik,26-Feb-2026 01:35 PM,05-Mar-2026 11:00 AM,techsummary_569521.pdf (785.24 KB),30-Apr-2026,"INR 41,162,591",270.0,Akshaya Kumar Naik,21-May-2026 12:05 PM,Jhipabandha_Badhatnabedaroad.pdf (848.00 KB),1,3338850,JEETESH RANJAN BEHERA,29-Dec-2025 11:21 PM,Rejected-AOC,L1,21-May-2026 12:06 PM,1.0,3343897.0,MANOJ KUMAR MOHANTY,INR,"41,162,591",CE RW I||RWCIRCLE-BARIPADA,2025_CERWI_122603_10,NCB No 394 Road Work,Improvement of Jhipabandha - Badhatnabeda under MMSY-Improvement to Existing RD Road in the District of Mayurbhanj for the year 2025-26.,AOC
,,.pdf,"ATO, similar nature of work experience etc as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3343897,MANOJ KUMAR MOHANTY,04-Jan-2026 05:11 PM,Accepted-AOC,L1,21-May-2026 12:06 PM,,,,,,,,,,AOC
,,.pdf,"Machineries, Affidavit etc as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3345352,PARAMESWAR MALLICK,05-Jan-2026 03:12 PM,Rejected-AOC,L2,21-May-2026 12:06 PM,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3345083,SRI LINGARAJ PADHI,05-Jan-2026 04:31 PM,Rejected-AOC,L1,21-May-2026 12:06 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3345648,TARUN MOHANTY,05-Jan-2026 04:38 PM,Rejected-AOC,L1,21-May-2026 12:06 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3318744,TUHIN KUMAR MANDAL,20-Dec-2025 10:44 AM,Rejected-AOC,L1,21-May-2026 12:06 PM,,,,,,,,,,AOC
