S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-66/2025-26 Dt. 30.01.2026,2026_ORULB_125314_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Engineer,Central Tender Cell","Central Tender Cell, UG Floor, ICOMC Tower,Satya Nagar","41,600",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of all documents,Renovation with peripheral development of Badapokhari in Ward No. 63,Renovation with peripheral development of Badapokhari in Ward No. 63,Please refer Tender documents. ,NA ,"41,54,501",Civil Works - Others,NA ,Tender,120.0,90.0,BMC AREA,751022.0,"Office chamber of the EE,Central Tender Cell ","Central Tender Cell, UG Floor, ICOMC Tower,Satya Nagar ",07-Feb-2026 03:30 PM ,"Central Tender Cell,BMC",No ,No,"6,000",0.0,Nil,Nil,No,03-Feb-2026 10:30 AM,13-Feb-2026 11:00 AM,03-Feb-2026 10:30 AM,12-Feb-2026 05:00 PM,03-Feb-2026 10:30 AM ,07-Feb-2026 01:00 PM ,03-Feb-2026 10:30 AM,12-Feb-2026 05:00 PM,AOC,Municipal Bodies||Bhubaneswar Municipal Corporation,2026_ORULB_125314_8,BMC-EE-Tender Cell-66/2025-26 Dt. 30.01.2026,Renovation with peripheral development of Badapokhari in Ward No. 63,City engineer,Internal,"EECENTRALTENDERCELL,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,12-May-2026 12:57 PM,finsummary_578621.pdf (3037.69 KB),Finance,7 bids opened successfully,Lipsa Parida,13-Feb-2026 11:12 AM,finance_578621.pdf,BOQ Comparative Chart,1.0,3393082.0,KESHAB CH REDDY,INR,"5,000,357",12-May-2026,"INR 5,000,357",90.0,Lipsa Parida,12-May-2026 01:02 PM,wo_260_25.pdf (1594.00 KB),1,3393096,BHABANI SANKAR MALLIA,11-Feb-2026 09:35 PM,Rejected-Finance,other than 1st lottery winner,12-May-2026 12:57 PM,City engineer,Internal,"EECENTRALTENDERCELL,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,12-May-2026 12:47 PM,techsummary_578621.pdf (1396.58 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3392127,DAS FAB,12-Feb-2026 12:19 PM,Rejected-Finance,other than 1st lottery winner,12-May-2026 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3393082,KESHAB CH REDDY,12-Feb-2026 02:46 PM,Accepted-AOC,1st lottery winner,12-May-2026 01:02 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3392859,RAJESH KUMAR PATRA,12-Feb-2026 11:38 AM,Rejected-Finance,other than 1st lottery winner,12-May-2026 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3393431,RASHMI RANJAN MAHUNTA,12-Feb-2026 02:36 PM,Rejected-Finance,other than 1st lottery winner,12-May-2026 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3393404,SAROJ KUMAR NAYAK,12-Feb-2026 12:03 PM,Rejected-Finance,other than 1st lottery winner,12-May-2026 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3393860,SUBODHA KUMAR DEHURI,12-Feb-2026 04:20 PM,Rejected-Finance,other than 1st lottery winner,12-May-2026 12:57 PM,,,,,,,AOC
