Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"6,000",0.0,Nil,Nil,No,Municipal Bodies||Sundargarh Municipality,SNGM/04/2025-26,2025_ORULB_119587_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,17-Oct-2025 11:00 AM,01-Nov-2025 11:00 AM,17-Oct-2025 11:00 AM,31-Oct-2025 05:00 PM,NA ,NA ,17-Oct-2025 11:00 AM,31-Oct-2025 05:00 PM,"Executive Officer, Sundargarh Municipality","Executive Officer, Sundargarh Municipality","11,773",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,Document As Per DTCN,Rennovation and development of Millet Cafe for Thim Park at Sundargarh Ward No 16.,Rennovation and development of Millet Cafe for Thim Park at Sundargarh Ward No 16.,Please refer Tender documents. ,NA ,"11,77,334",Civil Works - Others,NA ,Rate Contract,120.0,NA ,Sundargarh Municipality,770001.0,NA ,NA ,NA ,Sundargarh Municipality,No ,No,AOC,Administrator,Internal,,SUSHANTA PATEL,02-Dec-2025 11:39 AM,techsummary_556415.pdf (388.12 KB),Administrator,Internal,,Vikas Mundari,12-May-2026 11:47 AM,finsummary_556415.pdf (511.65 KB),Finance,Opened,SUSHANTA PATEL,02-Dec-2025 11:35 AM,finance_556415.pdf,BOQ Comparative Chart,12-May-2026,"INR 1,000,852.1",60.0,Vikas Mundari,12-May-2026 11:55 AM,Il3.pdf (552.00 KB),AoC,1,3160589,BHAGABATI SOHELA,30-Oct-2025 10:21 AM,Accepted-AOC,Accepted,12-May-2026 11:55 AM,1.0,3160589.0,BHAGABATI SOHELA,INR,"1,000,852.1",Municipal Bodies||Sundargarh Municipality,2025_ORULB_119587_12,SNGM/04/2025-26,Rennovation and development of Millet Cafe for Thim Park at Sundargarh Ward No 16.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,3170005,BIBHUTI BHUSAN NAIK,31-Oct-2025 03:25 PM,Rejected-Finance,As per document,12-May-2026 11:47 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,3,3155169,NAYAK AGENCIES,31-Oct-2025 04:42 PM,Rejected-Technical,EMD not deposited,02-Dec-2025 11:39 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,4,3160488,RABINDRA MEHER,30-Oct-2025 10:14 AM,Rejected-AOC,Not accepted,12-May-2026 11:55 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,5,3169021,VYASDEV GARDIA,31-Oct-2025 02:36 PM,Rejected-Finance,As per document,12-May-2026 11:47 AM,,,,,,,,,,AOC
