Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"Executive officer, Gunupur Municipality","Executive officer, Gunupur Municipality","6,000",0.0,Nil,Nil,No,Improvement of Road and Drain at Bada Karana Sahi in Ward No. 14,Improvement of Road and Drain at Bada Karana Sahi in Ward No. 14,Please refer Tender documents. ,NA ,"25,54,002",Civil Works - Others,NA ,Tender,90.0,120.0,Gunupur Municipality,765022.0,NA ,NA ,NA ,Municipality office Gunupur,No ,No,1.0,ICICI BANK,"25,540",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT DTCN,23-Oct-2025 11:00 AM,07-Nov-2025 11:00 AM,23-Oct-2025 11:00 AM,06-Nov-2025 05:00 PM,NA ,NA ,23-Oct-2025 11:00 AM,06-Nov-2025 05:00 PM,Municipal Bodies||Gunupur Municipal Council,GUN-MUN-77/2025-26,2025_ORULB_119908_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,06-May-2026,"INR 2,561,964",120.0,Dandapati Yudhistir,06-May-2026 08:48 PM,9wk.pdf (342.00 KB),the total contract value includes GST,1,3179738,Abani Ranjan Panigrahi,04-Nov-2025 01:30 PM,Rejected-Finance,LOST IN THE TRANSPARENT LOTTERY PROCESS,18-Dec-2025 09:29 PM,Chairperson Gunupur Municipality,Internal,"Municipal Engineer Gunupur Municipality, Asst. Colloctor, O/o Sub-Collector, Gunupur , Executive Officer,Gunupur Municipality, Chairperson Gunupur Municipality",Dandapati Yudhistir,18-Dec-2025 06:13 PM,techsummary_557388.pdf (1178.67 KB),Chairperson Gunupur Municipality,Internal,"Municipal Engineer Gunupur Municipality, Asst. Colloctor, O/o Sub-Collector, Gunupur , Executive Officer,Gunupur Municipality, Chairperson Gunupur Municipality",Dandapati Yudhistir,18-Dec-2025 09:29 PM,finsummary_557388.pdf (2814.63 KB),Municipal Bodies||Gunupur Municipal Council,2025_ORULB_119908_9,GUN-MUN-77/2025-26,Improvement of Road and Drain at Bada Karana Sahi in Ward No. 14,1.0,3180429.0,TIRUPATI PRASAD PANIGRAHI,INR,"2,561,964",Finance,opened,Santosha Kumar Naik,25-Nov-2025 08:33 PM,finance_557388.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3179804,CHANDRA SEKHAR SAHUKAR,04-Nov-2025 11:18 AM,Rejected-Finance,LOST IN THE TRANSPARENT LOTTERY PROCESS,18-Dec-2025 09:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3176603,GUNTAMUKALA GOWRI SANKAR RAO,03-Nov-2025 05:47 PM,Rejected-Finance,LOST IN THE TRANSPARENT LOTTERY PROCESS,18-Dec-2025 09:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3188415,KRUSHNA CHANDRA PRUSTY,06-Nov-2025 04:31 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-Invalid Bid (GST suspended from 01.04.2025),25-Nov-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3189251,RADHA KRUSHNA PRADHAN,06-Nov-2025 02:51 PM,Rejected-Finance,LOST IN THE TRANSPARENT LOTTERY PROCESS,18-Dec-2025 09:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3180429,TIRUPATI PRASAD PANIGRAHI,04-Nov-2025 05:21 PM,Accepted-AOC,Successful bidder in transparent lottery process,06-May-2026 08:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
