Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Rajgangpur Municipality,EO/RGP/02 of 2025-26,2025_ORULB_111470_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, GST, PAN, Reg.-Renewal of Contractor license, Exp. and other document as per NIT.",Construction of Paver Block road from Sanjay Rout House towards Mahapatro House in Ward No.09,Construction of Paver Block road from Sanjay Rout House towards Mahapatro House in Ward No.09,Please refer Tender documents ,NA ,"9,50,000",Civil Works - Others,NA ,Tender,90.0,90.0,Rajgangpur Municipality Area,770017.0,NA ,NA ,NA ,Rajgangpur Municipality,No ,No,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Executive Officer,"Rajgangpur Municipality, Dist-Sundargarh",11-Mar-2025 10:00 AM,25-Mar-2025 11:00 AM,11-Mar-2025 10:00 AM,24-Mar-2025 05:00 PM,NA ,NA ,11-Mar-2025 10:00 AM,24-Mar-2025 05:00 PM,"9,500",Yes,fixed,,Nil,Nil,AOC,Madhuri Lugun,Internal,,Hajam Tudu,16-May-2026 10:38 AM,finsummary_532758.pdf (180.47 KB),Municipal Bodies||Rajgangpur Municipality,2025_ORULB_111470_7,EO/RGP/02 of 2025-26,Construction of Paver Block road from Sanjay Rout House towards Mahapatro House in Ward No.09,1.0,2865875.0,SULENDA RRAJAK,INR,"950,000",Finance,ok,Hajam Tudu,16-May-2026 10:33 AM,,BOQ Comparative Chart,1,2862702,SANJAY KUMAR ROUT,20-Mar-2025 12:02 PM,Rejected-AOC,Rejected,16-May-2026 10:40 AM,16-May-2026,"INR 950,000",90.0,Hajam Tudu,16-May-2026 10:40 AM,172400.pdf (630.00 KB),Madhuri Lugun,Internal,,Hajam Tudu,16-May-2026 10:35 AM,techsummary_532758.pdf (180.47 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2864071,SUBASH CHANDRA BEHERA,21-Mar-2025 07:40 PM,Rejected-AOC,Rejected,16-May-2026 10:40 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2865875,SULENDA RRAJAK,23-Mar-2025 10:51 PM,Accepted-AOC,Selected,16-May-2026 10:40 AM,,,,,,,,,,,,,AOC
