Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN,GST,CONTRACTOR REGISTRATION CERTIFICATE,AFFIDAVIT REGARDING CORRECTNESS",31-Jan-2026 11:00 AM,11-Feb-2026 11:00 AM,31-Jan-2026 11:00 AM,10-Feb-2026 05:00 PM,31-Jan-2026 11:00 AM ,09-Feb-2026 11:00 AM ,31-Jan-2026 11:00 AM,10-Feb-2026 05:00 PM,Periodical Maintenance of 5 years completed PMGSY Road such as providing SDBC in the district of Bolangir for the year 2025-26 for L045- RD road to Salepada road under Muribahal Block,Periodical Maintenance of 5 years completed PMGSY Road such as providing SDBC in the district of Bolangir for the year 2025-26 for L045- RD road to Salepada road under Muribahal Block,PLEASE REFER TENDER DOCUMENTS ,NA ,"16,94,067",Civil Works - Roads,NA ,Tender,90.0,180.0,TITILAGARH,767042.0,NA ,NA ,NA ,O/O THE SE RWD TITILAGARH,No ,No,THE EE RWD TITILAGARH,O/O THE SE RWD TITILAGARH,CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-TITLAGARH,EETIG-ONLINE-16-2025-26,2026_CERWI_125233_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"16,940",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,1,3388571,ADHYAN INFRA,10-Feb-2026 12:42 PM,Rejected-Finance,NOT WINE THE LOTTERY,08-May-2026 10:42 AM,08-May-2026,"INR 1,692,373",180.0,Rajendra Majhi,08-May-2026 10:43 AM,5.pdf (233.00 KB),RAJENDRA MAJHI,Internal,EE DAO ESTIMATOR,Rajendra Majhi,08-May-2026 10:38 AM,techsummary_578370.pdf (232.59 KB),RAJENDRA MAJHI,Internal,EE DAO ESTIMATOR,Rajendra Majhi,08-May-2026 10:42 AM,finsummary_578370.pdf (232.59 KB),CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-TITLAGARH,2026_CERWI_125233_2,EETIG-ONLINE-16-2025-26,Periodical Maintenance of 5 years completed PMGSY Road such as providing SDBC in the district of Bolangir for the year 2025-26 for L045- RD road to Salepada road under Muribahal Block,1.0,3389988.0,GOPAL DAS SHARMA,INR,"1,692,373",Finance,16nos bidders,Rajendra Majhi,13-Feb-2026 06:37 PM,finance_578370.pdf,BOQ Comparative Chart,AOC
,,,,,,,.pdf,"LABOUR LICENSE,NO RELATION CERTIFICATE AND OTHER RELATED DOCUMENTS AS PER DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,3391018,AKASH KUMAR SHARMA,10-Feb-2026 03:45 PM,Rejected-Finance,NOT WINE THE LOTTERY,08-May-2026 10:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3389141,Amit Agrawal,10-Feb-2026 11:23 AM,Rejected-Finance,NOT WINE THE LOTTERY,08-May-2026 10:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3390786,Anil Kumar Agrawal,10-Feb-2026 02:55 PM,Rejected-Finance,NOT WINE THE LOTTERY,08-May-2026 10:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3383779,ANKIT KUMAR AGRAWAL,06-Feb-2026 02:21 PM,Rejected-Finance,NOT WINE THE LOTTERY,08-May-2026 10:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3384300,BASANT KUMAR JAIN,10-Feb-2026 04:35 PM,Rejected-Finance,NOT WINE THE LOTTERY,08-May-2026 10:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3385635,GHASIRAM JAINI,09-Feb-2026 11:15 AM,Rejected-Finance,NOT WINE THE LOTTERY,08-May-2026 10:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3389988,GOPAL DAS SHARMA,10-Feb-2026 12:45 PM,Accepted-AOC,AOC,08-May-2026 10:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3388776,GOURAB KUMAR BANSAL,09-Feb-2026 08:17 PM,Rejected-Finance,NOT WINE THE LOTTERY,08-May-2026 10:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3387670,HEENA AGRAWAL,09-Feb-2026 01:41 PM,Rejected-Finance,NOT WINE THE LOTTERY,08-May-2026 10:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
