Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
19-Feb-2026 02:00 PM,09-Mar-2026 05:30 PM,19-Feb-2026 02:00 PM,09-Mar-2026 05:00 PM,NA ,NA ,19-Feb-2026 02:00 PM,09-Mar-2026 05:00 PM,"4,000",0.0,Nil,Nil,No,"EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY","EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY",1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,1.0,Extension of date,Date,,"9,300",Yes,fixed,,Nil,Nil,Municipal Bodies||Bhawanipatna Municipality,BPM/07/2025-26,2026_ORULB_126263_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Improvement of Road and Drain with installation of Cover Slab from Debi Mishra house to Gosalapada UP School in Ward No-07,Improvement of Road and Drain with installation of Cover Slab from Debi Mishra house to Gosalapada UP School in Ward No-07,Please refer Tender documents. ,NA ,"9,21,190",Civil Works - Others,NA ,Tender,90.0,30.0,BHAWANIPATNA MUNICIPALITY,766001.0,NA ,NA ,NA ,BHAWANIPATNA MUNICIPALITY,No ,No,1.0,ICICI BANK,AOC,CP,Internal,,Pramod Kumar Padhi,03-May-2026 02:29 PM,techsummary_581866.pdf (323.27 KB),Chairperson,Internal,,Pramod Kumar Padhi,15-May-2026 05:54 AM,finsummary_581866.pdf (323.26 KB),Finance,Accepted,Pramod Kumar Padhi,02-May-2026 04:26 PM,,BOQ Comparative Chart,Municipal Bodies||Bhawanipatna Municipality,2026_ORULB_126263_18,BPM/07/2025-26,Improvement of Road and Drain with installation of Cover Slab from Debi Mishra house to Gosalapada UP School in Ward No-07,1.0,3424335.0,HARI SHANKAR PATNAIK,INR,"920,304.97",1,3418698,BIKASH KUMAR SAHANI,04-Mar-2026 10:58 PM,Rejected-Finance,L3,15-May-2026 05:54 AM,15-May-2026,"INR 920,304.97",30.0,Pramod Kumar Padhi,15-May-2026 05:57 AM,41PROCEEDING.pdf (323.00 KB),AOC
,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3419520,DEEPAK KUMAR SAHANI,05-Mar-2026 02:30 PM,Rejected-AOC,l2,15-May-2026 05:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3424335,HARI SHANKAR PATNAIK,09-Mar-2026 04:37 PM,Accepted-AOC,awarded,15-May-2026 05:57 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3415261,NILAKANTHA SAHU,03-Mar-2026 04:39 PM,Rejected-Finance,L3,15-May-2026 05:54 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3414988,SARITA SAHU,03-Mar-2026 06:34 PM,Rejected-Finance,L3,15-May-2026 05:54 AM,,,,,,,AOC
