Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-CUTTACK,CCE.Ctc.(RandB)6/2025-26,2025_EICCL_119130_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,10-Oct-2025 10:00 AM,24-Oct-2025 11:00 AM,10-Oct-2025 10:00 AM,23-Oct-2025 05:30 PM,NA ,NA ,10-Oct-2025 10:00 AM,23-Oct-2025 05:30 PM,04-Dec-2025 11:00 AM,CCE Cuttack RandB Circle,O/o CCE Cuttack RandB Circle,"1,60,200",Yes,fixed,,Nil,Nil,Construction of proposed (Gplus2) Vocational College inside Evening College at Kendrapara for the year 2025-26,Building work,As per DTCN ,NA ,"1,60,18,569",Civil Works - Buildings,NA ,Tender,90.0,300.0,Kendrapara,755043.0,NA ,NA ,NA ,O/o CCE Cuttack RandB Circle,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD, GDTIN, PAN, RC, Affidavit and correctness certificate",AOC,1,3145872,ABHISHEK BEHERA,23-Oct-2025 03:23 PM,Rejected-Finance,Through transparent lottery,04-May-2026 07:50 PM,04-May-2026,"INR 13,617,385",300.0,Trinatha Behera,04-May-2026 07:54 PM,Agtevening.pdf (661.00 KB),The date of commencement may be read as 25.03.2026 to complete the work within 10 calendar months,Trinath Behera,Internal,SE KendraparaII DAO PA to CCE JE Estr,Trinatha Behera,01-Dec-2025 12:53 PM,04-Dec-2025 11:00 AM,techsummary_555139.pdf (670.85 KB),Finance,12 nos bidder have participated,Trinatha Behera,05-Dec-2025 01:13 PM,,BOQ Comparative Chart,EIC-CIVIL||SERNB-CIRCLE-CUTTACK,2025_EICCL_119130_4,CCE.Ctc.(RandB)6/2025-26,Construction of proposed (Gplus2) Vocational College inside Evening College at Kendrapara for the year 2025-26,Technical,12 nos bidders have participated,Trinatha Behera,01-Dec-2025 12:40 PM,,Trinatha Behera,Internal,SE KendraparaII DAO PA to CCE JE Estr,Trinatha Behera,04-May-2026 07:50 PM,finsummary_555139.pdf (1583.20 KB),1.0,3146145.0,DHARMAPADA DAS,INR,"13,617,385",AOC
,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machinaries and other documents as per DTCN,AOC,2,3143911,ASHUTOSH CHANDRA MOHANTY,23-Oct-2025 01:36 PM,Rejected-Finance,Through transparent lottery,04-May-2026 07:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,AOC,3,3146145,DHARMAPADA DAS,23-Oct-2025 04:29 PM,Accepted-AOC,Through transparent lottery,04-May-2026 07:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3135048,JYOTRIMAYA PRADHAN,19-Oct-2025 09:10 AM,Rejected-Finance,Through transparent lottery,04-May-2026 07:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3146027,M/S MAA TARINI CONSTRUCTION PROP.CHANDRAKANT BEHERA,23-Oct-2025 04:01 PM,Rejected-Finance,Through transparent lottery,04-May-2026 07:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3134499,M/S PRALAYA SAMAL,19-Oct-2025 09:34 PM,Rejected-Finance,Through transparent lottery,04-May-2026 07:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3145009,PRATAP KUMAR ROUT,23-Oct-2025 12:22 PM,Rejected-Finance,Through transparent lottery,04-May-2026 07:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3136746,ROJALIN NAYAK,20-Oct-2025 11:20 AM,Rejected-Finance,Through transparent lottery,04-May-2026 07:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3145923,SANGRAM PARIDA,23-Oct-2025 03:32 PM,Rejected-Finance,Through transparent lottery,04-May-2026 07:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3146305,SAROJA KUMAR PRADHAN,23-Oct-2025 05:18 PM,Rejected-Finance,Through transparent lottery,04-May-2026 07:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
