Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"11,800",0.0,Nil,Nil,No,"9,01,200",Yes,fixed,,Nil,Nil,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",1.0,EXTENSION OF DATE AND TIME,Date,,"Cluster for Const. of 1. Ancillary Works of Automated Driving Testing System (ADTS) and 2. Ancillary Works for Automated Testing Station (ATS) at Bhubaneswar-1, Khurda",Building Work,Please refer Tender documents. ,NA ,"9,01,23,948",Civil Works - Buildings,NA ,Tender,90.0,365.0,Khurda,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,03-Jan-2026 06:55 PM,27-Jan-2026 10:30 AM,03-Jan-2026 06:55 PM,22-Jan-2026 05:00 PM,NA ,NA ,03-Jan-2026 06:55 PM,22-Jan-2026 05:00 PM,12-Feb-2026 10:30 AM,Orissa State Police Housing and Welfare Corporation Ltd,24/OPHWC/2025-26,2026_OSPHW_124160_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,21-May-2026 04:40 PM,finsummary_574278.pdf (376.08 KB),Orissa State Police Housing and Welfare Corporation Ltd,2026_OSPHW_124160_2,24/OPHWC/2025-26,"Cluster for Const. of 1. Ancillary Works of Automated Driving Testing System (ADTS) and 2. Ancillary Works for Automated Testing Station (ATS) at Bhubaneswar-1, Khurda",Technical,7 Nos. of Bidders have been participated,MONALISHA PADHY,27-Jan-2026 12:01 PM,,1.0,3362710.0,Ms GOLDEN WOOD PECKER,INR,"71,702,613",21-May-2026,"INR 71,702,613",365.0,Bikram Keshari Malla,21-May-2026 04:43 PM,BHUBANESWAR.pdf (391.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 13.05.2026,1,3352830,Biswa Bihari Pattanaik,21-Jan-2026 11:43 AM,Rejected-Finance,DUE TO L6 BIDDER,21-May-2026 04:40 PM,Finance,Financial bid opened,LAXMIPRIYA NAYAK,12-Feb-2026 10:46 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,11-Feb-2026 05:26 PM,12-Feb-2026 10:30 AM,techsummary_574278.pdf (381.33 KB),AOC
,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,2.0,MODIFICATION MADE IN DTCN CLAUSE,Technical Bid,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3362710,Ms GOLDEN WOOD PECKER,22-Jan-2026 03:32 PM,Accepted-AOC,QUALIFIED BIDDER,21-May-2026 04:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3363536,NIRAKAR SAMAL,22-Jan-2026 01:22 PM,Rejected-Finance,DUE TO L2 BIDDER,21-May-2026 04:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3357131,SAI SMRUTI INFRASTRUCTURE PVT. LTD.,22-Jan-2026 12:21 PM,Rejected-Finance,DUE TO L3 BIDDER,21-May-2026 04:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3358146,SUJIT KUMAR JENA,17-Jan-2026 01:16 PM,Rejected-Finance,DUE TO L5 BIDDER,21-May-2026 04:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3363756,SUKANT NAYAK,22-Jan-2026 03:58 PM,Rejected-Finance,DUE TO L4 BIDDER,21-May-2026 04:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3357807,SUSANTA KUMAR SAHOO,22-Jan-2026 01:55 PM,Rejected-Technical,Non submission of Sch G in proper format as per DTCN Cl. No. 12 and 110(j).,11-Feb-2026 05:26 PM,,,,,,,,,,,,,,AOC
