S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,2871529.0,SAI KRISHNA CONSTRUCTION PROPRITOR SRI AKASH MOHAPATRA,INR,"6,291,246",Technical,9 NOS OF BIDDERS HAVE OPENED SUCCESSFULLY,Rabindra Jena,29-Mar-2025 12:08 PM,,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB DIVN KENDRAPARA II,2025_EICCL_111718_1,S.E. (RnB) KPD-II- 18 /2024-25,"Construction of 2nos of E-type Quarters (Ground floor) Building at Mahakalapada in the district of Kendrapara for the year 2024-25. (Civil,EI,PH)",SE RABINDRA JENA,Internal,"SE,DA,AEE(ESTIMATOR), JE(ESTIMATOR)",Rabindra Jena,22-Apr-2025 11:32 AM,finsummary_533422.pdf (620.83 KB),Er Rabindra Jena SE,Internal,Sunil shrama DA Sumitra Sahoo JE Estimator,Rabindra Jena,05-Apr-2025 12:00 PM,05-Apr-2025 05:00 PM,techsummary_533422.pdf (184.80 KB),Finance,9 nos bidders have successfully opened financial bid,Rabindra Jena,07-Apr-2025 12:10 PM,,BOQ Comparative Chart,1,2871320,ANIL KUMAR SETHI,28-Mar-2025 04:52 PM,Rejected-Finance,REJECT IN LOTTERY,22-Apr-2025 11:32 AM,10-Sep-2025,"INR 6,291,246",180.0,Rabindra Jena,08-May-2026 10:37 AM,AOCETypequarter.pdf (795.00 KB),AOC,AOC,"Construction of 2nos of E-type Quarters (Ground floor) Building at Mahakalapada in the district of Kendrapara for the year 2024-25. (Civil,EI,PH)",BUILDING WORK,Please refer Tender documents. ,NA ,"74,00,595",Civil Works - Buildings,NA ,Tender,90.0,180.0,MAHAKALPADA,754224.0,NA ,NA ,NA ,"Office of the Superintending Engineer,Kendrpara Rn",No ,No,18-Mar-2025 10:00 AM,29-Mar-2025 11:00 AM,18-Mar-2025 10:00 AM,28-Mar-2025 05:00 PM,NA ,NA ,18-Mar-2025 10:00 AM,28-Mar-2025 05:00 PM,05-Apr-2025 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,"PAPER COST, RC, GST, PAN, EMD AND OTHER DOCUMENTS AS PER DTCN","S.E, KENDRAPARA RNB DIVISION-II, KENDRAPARA","Office of the Superintending Engineer,Kendrpara RnB Div-II, Kendrapara","74,100",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB DIVN KENDRAPARA II,S.E. (RnB) KPD-II- 18 /2024-25,2025_EICCL_111718_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2869980,DHARMAPADA DAS,28-Mar-2025 02:47 PM,Rejected-Finance,REJECT IN LOTTERY,22-Apr-2025 11:32 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2872235,JYOTRIMAYA PRADHAN,28-Mar-2025 03:57 PM,Rejected-Finance,REJECT IN LOTTERY,22-Apr-2025 11:32 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2869963,LILIMA NAYAK,26-Mar-2025 09:13 PM,Rejected-Finance,REJECT IN LOTTERY,22-Apr-2025 11:32 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2865250,madhab charan sethy,23-Mar-2025 12:43 PM,Rejected-Finance,REJECT IN LOTTERY,22-Apr-2025 11:32 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2870911,Manas Ranjan Panda,27-Mar-2025 04:15 PM,Rejected-Finance,REJECT IN LOTTERY,22-Apr-2025 11:32 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2871560,PRASANNAJIT CHOUDHURY,28-Mar-2025 04:21 PM,Rejected-Finance,REJECT IN LOTTERY,22-Apr-2025 11:32 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2871529,SAI KRISHNA CONSTRUCTION PROPRITOR SRI AKASH MOHAPATRA,28-Mar-2025 09:23 AM,Accepted-AOC,WINNER,08-May-2026 10:37 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2871345,SAROJA KUMAR PRADHAN,27-Mar-2025 09:45 PM,Rejected-Finance,REJECT IN LOTTERY,22-Apr-2025 11:32 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
