Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
Superintending Engineer_Rayagada,Internal,"JE(Estimator), EE(Estimator), DAO",Ambikeya Mishra,24-Feb-2026 01:20 PM,techsummary_579535.pdf (752.06 KB),30-Mar-2026,"INR 755,500",90.0,Ambikeya Mishra,13-May-2026 11:29 AM,Work_order_Soubhagya.pdf (136.00 KB),Work order issued to Sri Soubhagya Ranjan Das,1,3396178,BABULA KHOSHLA,14-Feb-2026 07:50 PM,Rejected-AOC,Disqualified in transparent lottery system,13-May-2026 11:29 AM,Finance,12 nos of bidder documents downloaded.,Ambikeya Mishra,24-Feb-2026 01:17 PM,finance_579535.pdf,BOQ Comparative Chart,1.0,3398603.0,SOUDHAGYA RANJAN DAS,INR,"755,500",EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB DIVN RAYAGADA I,2026_EICCL_125597_1,RGD 22 25-26,S/R to 6 Nos E and 4 Nos of F type staff quarter in Police colony at Rayagada for the year 2025-26 (building),Superintending Engineer_Rayagada_Div_1,Internal,"JE(Estimator), EE(Estimator), DAO",Ambikeya Mishra,24-Feb-2026 01:30 PM,finsummary_579535.pdf (492.99 KB),AOC,"7,600",Yes,fixed,,Nil,Nil,"SUPERINTENDING ENGINEER, RAYAGADA R AND B DIVISION","OFFICE OF THE SUPERINTENDING ENGINEER, RAYAGADA R AND B DIVISION I, RAYAGADA ODISHA 765001",EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB DIVN RAYAGADA I,RGD 22 25-26,2026_EICCL_125597_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,S/R to 6 Nos E and 4 Nos of F type staff quarter in Police colony at Rayagada for the year 2025-26 (building),S/R to 6 Nos E and 4 Nos of F type staff quarter in Police colony at Rayagada for the year 2025-26 (building),NA ,NA ,"7,55,500",Civil Works - Buildings,NA ,Tender,90.0,90.0,Rayagada,765001.0,NA ,NA ,NA ,"RAYAGADA R AND B DIVISION I, RAYAGADA",No ,No,06-Feb-2026 11:00 AM,17-Feb-2026 11:30 AM,06-Feb-2026 11:00 AM,16-Feb-2026 05:00 PM,06-Feb-2026 11:00 AM ,12-Feb-2026 05:00 PM ,06-Feb-2026 11:00 AM,16-Feb-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,RC GST PAN BOQ,AOC
,,,,,,,,,,,,,2,3398290,DURJADHANA MAJHI,16-Feb-2026 01:17 PM,Rejected-AOC,Disqualified in transparent lottery system,13-May-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,AOC
,,,,,,,,,,,,,3,3397917,GIRIDHARI BARIK,16-Feb-2026 11:46 AM,Rejected-AOC,Disqualified in transparent lottery system,13-May-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3396649,MINAKETAN MOHAPATRA,15-Feb-2026 01:32 PM,Rejected-AOC,Disqualified in transparent lottery system,13-May-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3392935,MONARANJAN PANDA,12-Feb-2026 07:39 PM,Rejected-AOC,Disqualified in transparent lottery system,13-May-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,3398200,M RAMA RAO,16-Feb-2026 04:16 PM,Rejected-AOC,Disqualified in transparent lottery system,13-May-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,3396195,NANDA KISHOR PRASAD CHOURASIA,16-Feb-2026 12:20 PM,Rejected-AOC,Disqualified in transparent lottery system,13-May-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,3398216,RASMITA SAHUKAR,16-Feb-2026 12:47 PM,Rejected-AOC,Disqualified in transparent lottery system,13-May-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,3398603,SOUDHAGYA RANJAN DAS,16-Feb-2026 01:59 PM,Accepted-AOC,Qualified in transparent lottery system and Work order issued,13-May-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,3398097,SUSHANTA KUMAR DEY,16-Feb-2026 12:24 PM,Rejected-AOC,Disqualified in transparent lottery system,13-May-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
