Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"7,080",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD, GST, Pan, Registration, It return...etc",14-Jan-2026 10:00 AM,17-Feb-2026 03:00 PM,14-Jan-2026 10:00 AM,16-Feb-2026 02:00 PM,NA ,NA ,14-Jan-2026 10:00 AM,16-Feb-2026 02:00 PM,27-Feb-2026 01:00 PM,"5,00,000",Yes,fixed,,Nil,Nil,Odisha State Co. Milk Producers Federation Ltd.,35/DO/Convn-2025/Vol-IX,2026_OMFED_124483_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,Managing Director,"omfed corporate office, D-2,Sahid Nagar, BBSR",conversion of Skimmed milk and Whole milk to Skimmed Milk Powder and Ghee.,conversion of Skimmed milk and Whole milk to Skimmed Milk Powder and Ghee.,Please refer Tender documents. ,NA ,"3,00,00,000",Miscellaneous Goods,NA ,Tender,365.0,150.0,OMFED CORPORATE OFFICE,751007.0,"omfed corporate office, D-2,Sahid Nagar, BBSR ","omfed corporate office, D-2,Sahid Nagar, BBSR ",28-Jan-2026 11:30 AM ,"omfed corporate office, D-2,Sahid Nagar, BBSR",No ,No,1.0,Date extended,Date,,AOC,1.0,3377524.0,SARDA DAIRY AND FOOD PRODUCTS LIMITED,04-Feb-2026 01:59 PM,Accepted-AOC,LOWEST BIDDER,30-May-2026 02:23 PM,30-May-2026,INR 29,150.0,Jitendra Barada,30-May-2026 02:23 PM,work.pdf (959.00 KB),WORK ORDER,Finance,TENDER IS PROCESS FOR FINANCIAL EVALUATION,Jitendra Barada,30-May-2026 01:33 PM,,BOQ Comparative Chart,MANAGER PROJECT AND DO,Internal,"MANAGER PROJ AND DO, DY MANAGER PAND I, CSS, DY MANAGER FIN, ASST. MANAGER IT, INCHARGE HR",Jitendra Barada,27-Feb-2026 12:20 PM,27-Feb-2026 01:00 PM,techsummary_575431.pdf (601.97 KB),MANAGER PROJECT AND DO,Internal,"Manager Proj and Do Dy. Manager CSS,P and I. Dy. Manager CSS and MM In-Charge IT In-Charge HR",Jitendra Barada,30-May-2026 02:21 PM,finsummary_575431.pdf (958.85 KB),Odisha State Co. Milk Producers Federation Ltd.,2026_OMFED_124483_1,35/DO/Convn-2025/Vol-IX,conversion of Skimmed milk and Whole milk to Skimmed Milk Powder and Ghee.,Technical,TENDER IS PROCESS FOR EVALUATION,Jitendra Barada,27-Feb-2026 12:18 PM,technical_575431.pdf,1.0,3377524.0,SARDA DAIRY AND FOOD PRODUCTS LIMITED,INR,29.0,AOC
,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,other document as per dtcn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,2.0,Finance,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
