S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,3261793.0,POWERTECH ENGINEERING.TAPAS RANJAN PATI,INR,"2,392,208",Technical,Admitted,DUSHASAN JENA,21-Jan-2026 07:55 PM,technical_565718.pdf,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Bhadrak,2025_OLIC_121606_21,04/2025-26(3373)/OLIC(BDK)/Dt. 03.11.2025,Installation and Energization of Amaragadia-III TW Project under Bhadrak Block,D S Jena,Internal,,DUSHASAN JENA,25-May-2026 10:56 AM,finsummary_565718.pdf (116.87 KB),D S Jena,Internal,,DUSHASAN JENA,28-Jan-2026 08:00 PM,29-Jan-2026 11:00 AM,techsummary_565718.pdf (116.87 KB),Finance,Admitted,DUSHASAN JENA,25-May-2026 10:53 AM,finance_565718.pdf,BOQ Comparative Chart,25-May-2026,"INR 2,392,208",90.0,DUSHASAN JENA,25-May-2026 11:10 AM,AmaragadiaIIITWAOC.pdf (68.00 KB),Awarded of work including GST,1,3259597,AMALENDU NAYAK,28-Nov-2025 07:15 PM,Rejected-AOC,Rejected in the Lottery Process,25-May-2026 11:10 AM,AOC,1.0,ICICI BANK,"E.E. L.I. Division, Bhadrak","E.E. L.I. Division, Bhadrak",Installation and Energization of Amaragadia-III TW Project under Bhadrak Block,Installation and Energization of Amaragadia-III TW Project under Bhadrak Block,Please refer Tender documents. ,NA ,"23,84,772",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,90.0,"L.I. Division, Bhadrak",756100.0,NA ,NA ,NA ,"L.I. Division, Bhadrak",No ,No,"7,080",0.0,Nil,Nil,No,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Bhadrak,04/2025-26(3373)/OLIC(BDK)/Dt. 03.11.2025,2025_OLIC_121606_21,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,DTCN,21-Nov-2025 11:00 AM,01-Dec-2025 11:00 AM,21-Nov-2025 11:00 AM,29-Nov-2025 05:00 PM,21-Nov-2025 11:00 AM ,29-Nov-2025 05:00 PM ,21-Nov-2025 11:00 AM,29-Nov-2025 05:00 PM,29-Jan-2026 11:00 AM,"23,848",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3263109,BRAHMA SWARUP MOHAPATRA,29-Nov-2025 04:00 AM,Rejected-AOC,Rejected in the Lottery Process,25-May-2026 11:10 AM,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3259221,LAKSHMIMANI GIRI,28-Nov-2025 01:18 PM,Rejected-AOC,Rejected in the Lottery Process,25-May-2026 11:10 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3264840,M/s Maa Subarnmukhi Engineering,29-Nov-2025 02:24 PM,Rejected-AOC,Rejected in the Lottery Process,25-May-2026 11:10 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3264806,NABIN KUMAR PAL,29-Nov-2025 07:58 AM,Rejected-AOC,Rejected in the Lottery Process,25-May-2026 11:10 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3261793,POWERTECH ENGINEERING.TAPAS RANJAN PATI,28-Nov-2025 04:17 PM,Accepted-AOC,Awarded of work through lottery draw in the presence of Tender Committee members,25-May-2026 11:10 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3263717,RANJITA SA,29-Nov-2025 10:45 AM,Rejected-AOC,Rejected in the Lottery Process,25-May-2026 11:10 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3265676,Rudra Narayan Nayak,29-Nov-2025 10:47 AM,Rejected-AOC,Rejected in the Lottery Process,25-May-2026 11:10 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3251899,Santosh Kumar Parida,25-Nov-2025 06:16 AM,Rejected-AOC,Rejected in the Lottery Process,25-May-2026 11:10 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
