Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
17-Apr-2025 10:00 AM,29-Apr-2025 11:00 AM,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,NA ,NA ,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,Municipal Bodies||Bhadrak Municipality,BM-BDK-01-2025-26,2025_ORULB_112423_166,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,"16,600",Yes,fixed,,Nil,Nil,Construction of paver road and partly drain from Dusasan Barik house towards Triloka Sahoo house and Mayadhar Behari house towards Ajaya Dutta house in Ward No.9,Construction of paver road and partly drain from Dusasan Barik house towards Triloka Sahoo house and Mayadhar Behari house towards Ajaya Dutta house in Ward No.9,Please refer Tender documents. ,NA ,"16,59,841",Civil Works - Others,NA ,Tender,90.0,120.0,Bhadrak Municipality,756100.0,NA ,NA ,NA ,"Executive Officer, Bhadrak Municipality",No ,No,"Executive Officer, Bhadrak Municipality","Executive Officer, Bhadrak Municipality",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid document cost, EMD, GST, Registration Certificate, Affidavit and other documents as per DTC",AOC,1.0,2897012.0,PRASHANN KUMAR JANKA,INR,"1,577,015",Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,12-May-2026 08:21 PM,finsummary_536577.pdf (240.28 KB),Municipal Bodies||Bhadrak Municipality,2025_ORULB_112423_166,BM-BDK-01-2025-26,Construction of paver road and partly drain from Dusasan Barik house towards Triloka Sahoo house and Mayadhar Behari house towards Ajaya Dutta house in Ward No.9,1,2892763,BISHNU MOHAN MALIK,23-Apr-2025 05:06 PM,Rejected-AOC,Quoted first lowest,12-May-2026 08:26 PM,12-May-2026,"INR 1,577,015",120.0,Sourav Chakrabarty,12-May-2026 08:25 PM,166.pdf (1131.00 KB),work order issued,Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,12-May-2026 08:19 PM,techsummary_536577.pdf (240.28 KB),Finance,ok,TAPASA KUMAR SAMAL,03-May-2025 11:28 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,2,2897012,PRASHANN KUMAR JANKA,27-Apr-2025 07:20 PM,Accepted-AOC,Quoted first lowest and work awarded by conducting lottery,12-May-2026 08:26 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2897832,SADHABANI MALIK(S.C),28-Apr-2025 12:43 PM,Rejected-AOC,Quoted second lowest,12-May-2026 08:26 PM,,,,,,,,,,,,,,,,,,,,AOC
