Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Construction of Atal Bus Stand (C-Type) at Randisahi under Tiring Block, Mayurbhanj",Building Work,Please refer Tender documents. ,NA ,"8,63,92,709",Civil Works - Buildings,NA ,Tender,90.0,450.0,Mayurbhanj,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,PLAN AND ELEVATION,Technical Bid,,13-Mar-2026 06:55 PM,02-Apr-2026 10:30 AM,13-Mar-2026 06:55 PM,31-Mar-2026 05:00 PM,NA ,NA ,13-Mar-2026 06:55 PM,31-Mar-2026 05:00 PM,29-Apr-2026 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,"8,63,900",Yes,fixed,,Nil,Nil,Orissa State Police Housing and Welfare Corporation Ltd,29/OPHWC/2025-26,2026_OSPHW_127259_9,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,26-May-2026 11:32 AM,finsummary_585165.pdf (359.20 KB),Technical,5 Nos. of bidders have been participated,MONALISHA PADHY,02-Apr-2026 11:57 AM,,Orissa State Police Housing and Welfare Corporation Ltd,2026_OSPHW_127259_9,29/OPHWC/2025-26,"Construction of Atal Bus Stand (C-Type) at Randisahi under Tiring Block, Mayurbhanj",1.0,3444423.0,NIRAKAR SAMAL,INR,"71,826,898",26-May-2026,"INR 71,826,898",450.0,Bikram Keshari Malla,26-May-2026 11:35 AM,TIRING.pdf (383.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 19.05.2026,1,3444435,BKM CONSTRUCTION PVT.LTD,31-Mar-2026 12:00 PM,Rejected-Finance,DUE TO L2 BIDDER,26-May-2026 11:32 AM,Finance,Financial bid opened,MONALISHA PADHY,29-Apr-2026 11:01 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,28-Apr-2026 05:54 PM,29-Apr-2026 10:30 AM,techsummary_585165.pdf (345.20 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3444423,NIRAKAR SAMAL,31-Mar-2026 11:53 AM,Accepted-AOC,QUALIFIED BIDDER,26-May-2026 11:35 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3444353,P.D. CONTECH PRIVATE LIMITED,31-Mar-2026 12:08 AM,Rejected-Technical,Non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,28-Apr-2026 05:54 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3443565,Rabindra Kumar Das,31-Mar-2026 01:49 PM,Rejected-Finance,DUE TO L3 BIDDER,26-May-2026 11:32 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3442180,SAI SMRUTI INFRASTRUCTURE PVT. LTD.,31-Mar-2026 04:07 PM,Rejected-Technical,Non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,28-Apr-2026 05:54 PM,,,,,,,,,,,,,,AOC
