Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
27-May-2026,"INR 856,080",30.0,Suraj Biswal,27-May-2026 04:40 PM,baghamari.pdf (627.00 KB),1,3205242,ANIL KUMAR DAS,10-Nov-2025 12:39 PM,Rejected-Finance,Not Qualified,20-Jan-2026 07:58 PM,1.0,3179258.0,M/S DAYAL TRADERS,INR,"856,080",CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION II-KENDRAPARA,2025_CERWI_120343_15,E PROCUREMENT NOTICE NO.RWD-II/KPD-10/25-26,S/R to Baghamari to Sailendrasarai road for the year 2025-26,Finance,Admitted,Suraj Biswal,20-Jan-2026 07:42 PM,finance_560057.pdf,BOQ Comparative Chart,"SE RW Division-II, Kendrapara",Internal,,Suraj Biswal,20-Jan-2026 07:58 PM,finsummary_560057.pdf (219.51 KB),"SE RW Division-II, Kendrapara",Internal,,Suraj Biswal,20-Jan-2026 07:46 PM,techsummary_560057.pdf (219.51 KB),AOC,"10,008",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"SE R.W Division-II, Kendrapara","S.E R.W Division-II, Kendrapara, near New Medical",CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION II-KENDRAPARA,E PROCUREMENT NOTICE NO.RWD-II/KPD-10/25-26,2025_CERWI_120343_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,30-Oct-2025 03:00 PM,11-Nov-2025 11:00 AM,30-Oct-2025 03:00 PM,10-Nov-2025 05:00 PM,30-Oct-2025 03:00 PM ,07-Nov-2025 05:00 PM ,30-Oct-2025 03:00 PM,10-Nov-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"GST, PAN Affidavit, License as per DTCN",S/R to Baghamari to Sailendrasarai road for the year 2025-26,S/R to Baghamari to Sailendrasarai road for the year 2025-26,Please refer Tender documents. ,NA ,"10,00,008",Civil Works - Roads,NA ,Tender,30.0,NA ,Kendrapda,754212.0,NA ,NA ,NA ,"S.E R.W Division-II, Kendrapara, near New Medical",No ,No,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,2,3179656,DAMAYANTEE PATRA,04-Nov-2025 11:24 AM,Rejected-Finance,Not Qualified,20-Jan-2026 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3181815,DIPAK KUMAR DAS Prop. M/S RENUKA CONSTRUCTION,04-Nov-2025 06:45 PM,Rejected-Finance,Not Qualified,20-Jan-2026 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3193076,HIMANSU BHUSAN PANI,09-Nov-2025 09:55 AM,Rejected-Finance,Not Qualified,20-Jan-2026 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3173897,JAGANNATHA DAS,02-Nov-2025 12:38 PM,Rejected-Finance,Not Qualified,20-Jan-2026 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3205302,MIR AETSAM UL HAQ,10-Nov-2025 02:26 PM,Rejected-Finance,Not Qualified,20-Jan-2026 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3179273,M/S B.B. ENTERPRISES,10-Nov-2025 09:22 AM,Rejected-Finance,Not Qualified,20-Jan-2026 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3179258,M/S DAYAL TRADERS,10-Nov-2025 09:11 AM,Accepted-AOC,winer,27-May-2026 04:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3206690,PAYAL CONSTRUCTION PROP. SMT PRAMODINI ROUT,10-Nov-2025 01:09 PM,Rejected-Finance,Not Qualified,20-Jan-2026 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3174986,SANGRAM SAMAL,03-Nov-2025 07:35 AM,Rejected-Finance,Not Qualified,20-Jan-2026 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
