S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,Construction of Elephant proof trench (EPT) 2 K.M at Jhadeswar PRF under Deogarh Range under Deogarh Forest Division for the year 2025-26,Construction of Elephant proof trench EPT 2 K.M at Jhadeswar PRF under Deogarh Range under Deogarh Forest Division for the year 2025-26,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,60.0,60.0,Construction of Elephant proof trench (EPT) 2 K.M,768108.0,NA ,NA ,NA ,DFO Deogarh,No ,No,Forest Environment and Climate Change Department||RCCF Rourkela||DFO Deogarh,dfodghfeandcc06,2026_DFODE_124494_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,13-Jan-2026 11:00 AM,28-Jan-2026 11:00 AM,13-Jan-2026 11:00 AM,27-Jan-2026 05:00 PM,13-Jan-2026 11:00 AM ,27-Jan-2026 05:00 PM ,13-Jan-2026 11:00 AM,27-Jan-2026 05:00 PM,"14,287",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,dtcn,DFO Deogarh,DFO Deogarh,"6,000",Nil,Nil,No,AOC,Swadhinata Sahani,Internal,,Kamakshya Prasad Mishra,27-May-2026 01:12 PM,finsummary_575474.pdf (475.79 KB),Forest Environment and Climate Change Department||RCCF Rourkela||DFO Deogarh,2026_DFODE_124494_1,dfodghfeandcc06,Construction of Elephant proof trench (EPT) 2 K.M at Jhadeswar PRF under Deogarh Range under Deogarh Forest Division for the year 2025-26,1.0,3367039.0,KABITA PRADHAN,INR,"1,035,818.16",Finance,Construction of Elephant proof trench (EPT) 2 K.M at Jhadeswar PRF under Deogarh Range under Deogarh Forest Division for the year 2025-26,Kamakshya Prasad Mishra,27-May-2026 12:58 PM,finance_575474.pdf,BOQ Comparative Chart,1,3361497,HL ENGINEERING WORKS,20-Jan-2026 03:31 PM,Rejected-Finance,Rejected,27-May-2026 01:12 PM,27-May-2026,"INR 1,035,818.16",60.0,Kamakshya Prasad Mishra,27-May-2026 01:18 PM,kabitapradhan2km.pdf (476.00 KB),Construction of Elephant proof trench (EPT) 2 K.M at Jhadeswar PRF under Deogarh Range under Deogarh Forest Division for the year 2025-26,Swadhinata Sahani,Internal,,Kamakshya Prasad Mishra,27-May-2026 01:02 PM,techsummary_575474.pdf (683.50 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3367039,KABITA PRADHAN,26-Jan-2026 10:47 PM,Accepted-AOC,accepted,27-May-2026 01:18 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3366178,PRAKASH RUDRA SINGH,26-Jan-2026 03:14 PM,Rejected-Finance,rEJECTED,27-May-2026 01:12 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3367114,SURENDRA BAGH,27-Jan-2026 11:40 AM,Rejected-Finance,Rejcted,27-May-2026 01:12 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3364847,SURENDRA NARAYAN MISHRA,24-Jan-2026 04:58 PM,Rejected-Finance,REJECTED,27-May-2026 01:12 PM,,,,,,,,,,,,,,AOC
