Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3129028,DEEPAK RANJAN BEHERA,24-Oct-2025 04:13 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3157597,DUSILA SAHU,27-Oct-2025 12:50 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3157336,GOUTAM RAI AGRAWAL,27-Oct-2025 09:38 AM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3139467,GUNANIDHI MEHER,24-Oct-2025 12:35 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3139695,JANAKI PUJHARI,23-Oct-2025 06:40 AM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3158520,Jaya Krishana Panda,27-Oct-2025 03:30 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3158553,JYOTIRMAYEE TANKAR,27-Oct-2025 03:07 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3152136,Kunjabana Sahu,27-Oct-2025 01:17 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3158300,LOKNATH NAIK,27-Oct-2025 02:12 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3139790,MADHAB KUMAR MAHAPATRA,26-Oct-2025 12:17 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3157166,MANISHA PRADHAN,27-Oct-2025 08:51 AM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3148371,MANOJ KUMAR PRADHAN,25-Oct-2025 09:13 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3139362,MANTU SETH,24-Oct-2025 06:20 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3146430,M/S SAMRUDHI CONSTRUCTION,26-Oct-2025 06:55 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3158541,NABIN SAHU,27-Oct-2025 02:56 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3131979,NIHAR RANJAN MANGARAJ,23-Oct-2025 04:58 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3158226,PRATAP KISHOR NAIK,27-Oct-2025 01:56 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3147573,PREMANANDA BEHERA,24-Oct-2025 09:46 AM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3149517,PUSPANJALI BABU,25-Oct-2025 12:36 AM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3156566,RAJIB KUMAR HOTA,27-Oct-2025 12:38 AM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3147945,RAJ KISHOR BHOI,25-Oct-2025 08:25 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3128945,RAMA CHANDRA MUNDACHHINA,23-Oct-2025 07:46 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3145342,Rama Chandra Padhan,24-Oct-2025 05:54 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3159964,RANJAYA KUMAR THAKUR,27-Oct-2025 04:28 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3149079,Sachidananda Majhi,26-Oct-2025 09:24 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3152255,SANTOSINI SAHU,27-Oct-2025 01:39 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3152631,SARBESWAR MAHAPATRA,26-Oct-2025 11:42 AM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3143883,SHASHI BHUSAN PRAHARAJ,24-Oct-2025 01:51 AM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3147103,SROTASWINI BEHERA,23-Oct-2025 10:14 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3147050,SUDHANSU SEKHAR BEHERA,23-Oct-2025 09:52 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3131994,SUNYA MANGARAJ,23-Oct-2025 04:45 PM,Accepted-AOC,AOC,01-May-2026 01:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3153812,SUPRIYA DASH,26-Oct-2025 01:15 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3155756,SUSHANTA KUMAR JENA,26-Oct-2025 07:37 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,3145525,SWARNALATA RATH,26-Oct-2025 12:40 PM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3139176,UPENDRA KUMAR BHOI,23-Oct-2025 07:37 AM,Rejected-Finance,Through Transparent Lottery Process,17-Dec-2025 08:23 PM,,,,,,,AOC
