Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,3 NOS BIDDER,Madhusmita Mohanty,17-Feb-2026 01:58 PM,finance_576866.pdf,BOQ Comparative Chart,Sujit Behera,Internal,,Sujit Behera,11-Feb-2026 07:19 PM,17-Feb-2026 11:00 AM,techsummary_576866.pdf (553.05 KB),25-May-2026,"INR 38,785,837",270.0,Sujit Behera,26-May-2026 11:07 AM,TECH.pdf (26.00 KB),1,3370987,M.J.CONSTRUCTION,28-Jan-2026 11:53 PM,Rejected-Finance,L2 BIDDER,13-Mar-2026 05:57 PM,1.0,3371780.0,NANDA KISHOR MAHAPATRA,INR,"38,785,837",Sujit Behera,Internal,,Madhusmita Mohanty,13-Mar-2026 05:57 PM,finsummary_576866.pdf (26.47 KB),Technical,3 NOS BIDDER,Madhusmita Mohanty,30-Jan-2026 05:27 PM,technical_576866.pdf,CE RW I||RWCIRCLE-SAMBALPUR,2026_CERWI_124852_1,RWCSBP-29/2025-26,"PWD road at Dhobalamati to Nuakeshla via Jharasahi,Talabahali road",AOC,1.0,Fee/PreQual/Technical,.pdf,"RC, PAN, GST, Similar nature of work, ATO, Machineries","4,96,620",Yes,fixed,,Nil,Nil,Circle Officer,"RURAL WORKS CIRCLE , SAMBALPUR",20-Jan-2026 02:00 PM,30-Jan-2026 11:00 AM,20-Jan-2026 02:00 PM,29-Jan-2026 05:00 PM,20-Jan-2026 02:00 PM ,28-Jan-2026 05:00 PM ,20-Jan-2026 02:00 PM,29-Jan-2026 05:00 PM,17-Feb-2026 11:00 AM,CE RW I||RWCIRCLE-SAMBALPUR,RWCSBP-29/2025-26,2026_CERWI_124852_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"PWD road at Dhobalamati to Nuakeshla via Jharasahi,Talabahali road","PWD road at Dhobalamati to Nuakeshla via Jharasahi,Talabahali road",NA ,NA ,"4,96,61,763",Civil Works - Roads,NA ,Tender,90.0,270.0,Deogarh,768108.0,NA ,NA ,NA ,"RURAL WORKS CIRCLE , SAMBALPUR",No ,No,AOC
,,,,,,,,,,,,,,,,,,,2,3371875,M/S PANI CONSTRUCTIONS,29-Jan-2026 12:53 PM,Rejected-Finance,L3 BIDDER,13-Mar-2026 05:57 PM,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,3371780,NANDA KISHOR MAHAPATRA,29-Jan-2026 12:27 PM,Accepted-AOC,AOC,26-May-2026 11:08 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
