Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Construction of Market Pendi with shed and Boundary wall in Daily Market in Ward No-05 at Padampur NAC.,Construction of Market Pendi with shed and Boundary wall in Daily Market in Ward No-05 at Padampur NAC.,Please refer Tender documents. ,NA ,"16,33,954",Civil Works - Others,NA ,Tender,90.0,90.0,Padampur,768036.0,NA ,NA ,NA ,Office of the Executive Officer NAC Padampur,No ,No,15-Nov-2025 09:00 AM,28-Nov-2025 11:00 AM,15-Nov-2025 09:00 AM,27-Nov-2025 05:00 PM,NA ,NA ,15-Nov-2025 09:00 AM,27-Nov-2025 05:00 PM,"16,339",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,Municipal Bodies||PADAMPUR NAC,NAC-PDP-06/2025-26,2025_ORULB_121218_25,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,Executive Officer NAC Padampur,Executive Officer NAC Padampur,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC,SABITRI ABG,Internal,"Chairperson, EO, AEE, PH Division, Additional Tahasildar, Sub-Treasury Officer",Ram Chandra Majhi,20-May-2026 04:25 PM,techsummary_564251.pdf (574.84 KB),SABITRI BAG,Internal,"Chairperson, EO, AEE, PH Division, Additional Tahasildar, Sub-Treasury Officer",Ram Chandra Majhi,20-May-2026 04:28 PM,finsummary_564251.pdf (574.84 KB),Finance,Construction of Market Pendi with shed and Boundary wall in Daily Market in Ward No-05 at Padampur NAC,Ram Chandra Majhi,20-May-2026 04:22 PM,,BOQ Comparative Chart,1.0,3248681.0,sourav sahu,INR,"1,633,137",Municipal Bodies||PADAMPUR NAC,2025_ORULB_121218_25,NAC-PDP-06/2025-26,Construction of Market Pendi with shed and Boundary wall in Daily Market in Ward No-05 at Padampur NAC.,1,3248681,sourav sahu,23-Nov-2025 06:58 PM,Accepted-AOC,L1,20-May-2026 04:30 PM,20-May-2026,"INR 1,633,137",90.0,Ram Chandra Majhi,20-May-2026 04:30 PM,MarketPendi.pdf (2175.00 KB),Construction of Market Pendi with shed and Boundary wall in Daily Market in Ward No-05 at Padampur NAC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3255330,Sumit Ranjan Sahu,25-Nov-2025 07:45 PM,Rejected-AOC,L2,20-May-2026 04:30 PM,,,,,,,,AOC
