Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
,,,,,,,,,,,,11,3138057,BANANI PADHIHARI,20-Oct-2025 01:49 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,12,3145356,BHABEN KUMAR JENA,23-Oct-2025 01:35 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,13,3145918,BHAKTABANDHU AYACH,23-Oct-2025 03:28 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,14,3144549,BHARATI PATTANAIK,23-Oct-2025 09:07 AM,Rejected-Finance,rr,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,15,3141347,BIJAYA KUMAR BISWAL,21-Oct-2025 10:19 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,16,3135815,BIJAYA LAXMI NAYAK,19-Oct-2025 01:55 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,17,3136964,BIJAYANANDA SAHOO,20-Oct-2025 01:40 AM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,18,3144986,BIKRAM KESHARI NANDA,23-Oct-2025 01:10 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,19,3140983,BINAYA SIBASUNDAR DHAL,21-Oct-2025 08:19 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,20,3145080,BIRENDRA KUMAR NAYAK,23-Oct-2025 12:18 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,21,3144854,Bisnu Prasad Behera,23-Oct-2025 11:23 AM,Rejected-Finance,rr,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,22,3131544,BISWABHUSAN MALIK,17-Oct-2025 03:45 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,23,3146266,BISWARANJAN ROUT,23-Oct-2025 04:52 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,24,3146272,CHANDAN KUMAR BEHERA,23-Oct-2025 04:55 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,25,3146105,CHANDRA KANTA ROUT,23-Oct-2025 04:15 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,26,3140751,CHINMAYA RANJAN SAHANI,21-Oct-2025 07:05 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,27,3140335,CHINTAMANI SAHOO,21-Oct-2025 04:50 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,28,3145066,DEBABRAT SAHOO,23-Oct-2025 12:12 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,29,3146098,DEBARAJA BISWAL,23-Oct-2025 04:12 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,30,3138255,DEEPAK KUMAR NAYAK,20-Oct-2025 02:33 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,31,3143616,DIBYAJIBAN SAHOO,22-Oct-2025 06:05 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,32,3143576,DILLIP KUMAR MOHAPATRA,22-Oct-2025 05:56 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,33,3136314,DIPTI RANJAN RAYSARDAR,19-Oct-2025 05:52 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,34,3145476,GOURANGA DAS,23-Oct-2025 03:13 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,35,3130152,HRUDANANDA BARIK,15-Oct-2025 08:22 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,36,3133366,JANAKI JENA,17-Oct-2025 08:36 PM,Rejected-Finance,rr,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,37,3142602,JANMEYA KHUNTIA,23-Oct-2025 02:09 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,38,3146244,KALYAN SHANKAR PARIDA,23-Oct-2025 04:47 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,39,3143797,MANASA RANJAN MALLICK,22-Oct-2025 07:06 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,40,3146085,MANOJ KUMAR BARIK,23-Oct-2025 04:22 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,41,3142672,MIHIR RANJAN MOHANTY,22-Oct-2025 03:42 PM,Rejected-Finance,rr,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,42,3140956,MOTI RANJAN NAYAK,23-Oct-2025 02:50 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,43,3145052,M/S H 2 S FACILITIES SERVICES,23-Oct-2025 12:25 PM,Rejected-Finance,rr,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,44,3145461,M/S SOUBHAGYA KUMAR SHA,23-Oct-2025 01:31 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,45,3136038,NIBEDITA SHA,19-Oct-2025 03:25 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,46,3145313,Nirakar Majhi,23-Oct-2025 01:07 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,47,3140155,PRADYUMNA KUMAR PANDA,21-Oct-2025 04:00 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,48,3144162,PRAVAT KUMAR SHA,22-Oct-2025 09:02 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,49,3136878,RAJA SATYAPRAKASH DALAI,23-Oct-2025 03:04 PM,Rejected-Finance,rr,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,50,3133669,RAJASHREE PARIDA,18-Oct-2025 12:28 AM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,51,3144521,Rajesh Kumar Bharati,23-Oct-2025 09:23 AM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,52,3145973,RAMA CHANDRA DASH,23-Oct-2025 03:49 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,53,3133001,RAMAKANTA SAHOO,17-Oct-2025 05:34 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,54,3143724,RAMESH KUMAR SETHY,22-Oct-2025 06:39 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,55,3144078,RATI RANJAN ROUT,22-Oct-2025 08:25 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,56,3145051,ROHITASWA DASH,23-Oct-2025 12:33 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,57,3140803,SABYASACHI DAS,23-Oct-2025 02:53 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,58,3146213,SAI SHA ENTERPRISES,23-Oct-2025 04:39 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,59,3141946,SAMAR SANKAR KANUNGO,22-Oct-2025 07:02 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,60,3143661,SANDEEP KUMAR SETHY,22-Oct-2025 06:19 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,61,3145712,SANGRAM KUMAR MANGAL,23-Oct-2025 02:30 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,62,3133100,SANJAY KUMAR ROUT,17-Oct-2025 06:38 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,63,3139517,SANJIB KUMAR MALLICK,21-Oct-2025 12:45 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,64,3138624,Satyabrata Sahoo,20-Oct-2025 05:09 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,65,3129687,SATYAM KUMAR BHUYAN,23-Oct-2025 12:39 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,66,3145200,SATYA RANJAN SHA,23-Oct-2025 12:40 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,67,3132747,SHIBANARAYAN PARIDA,17-Oct-2025 04:18 PM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,68,3137484,SOMANATH MOHANTY,20-Oct-2025 11:55 AM,Rejected-Finance,r,26-Nov-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
