Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"4,000",0.0,Nil,Nil,No,26-Mar-2026 10:00 AM,07-Apr-2026 04:00 PM,26-Mar-2026 10:00 AM,07-Apr-2026 03:30 PM,26-Mar-2026 10:00 AM ,07-Apr-2026 03:30 PM ,26-Mar-2026 10:00 AM,07-Apr-2026 03:30 PM,"Superintending Engineer, Mechanical Division, BBSR","O/o the Superintending Engineer, Mechanical Division, Bhubaneswar","9,900",No,fixed,,Nil,Nil,Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Bhubaneswar,SE/MDB-31(C)/W/2025-26,2026_CEMWR_127637_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, EPF, ESI, Affidavits and all other documents as per DTCN",1.0,ICICI BANK,"Supply, Fabrication Transportation and Erection of Gates and Hoists of Malangadhipa CD of Khordha block under MI Division, Khordha for the year of 2025-26.","Supply, Fabrication Transportation and Erection of Gates and Hoists of Malangadhipa CD of Khordha block under MI Division, Khordha for the year of 2025-26.",Please refer Tender documents. ,NA ,"9,85,411",Mechanical Works,NA ,Tender,90.0,20.0,Khordha,752055.0,NA ,NA ,NA ,Bhubaneswar,No ,No,AOC,30-May-2026,"INR 985,411",20.0,Jyoti Ranjan Pradhan,30-May-2026 05:59 PM,AOC31C.pdf (1021.00 KB),1,3449039,ABHISEKH ENTERPRISERS,07-Apr-2026 11:00 AM,Rejected-Finance,LOOSER OF THE LOTTERY,30-May-2026 05:55 PM,"SE, MECHANICAL DIVISION, BBSR",Internal,"DAO, ESTIMATOR",Jyoti Ranjan Pradhan,30-May-2026 12:44 PM,techsummary_586432.pdf (1016.97 KB),Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Bhubaneswar,2026_CEMWR_127637_1,SE/MDB-31(C)/W/2025-26,"Supply, Fabrication Transportation and Erection of Gates and Hoists of Malangadhipa CD of Khordha block under MI Division, Khordha for the year of 2025-26.","SE, MECHANICAL DIVISION, BBSR",Internal,"DAO, ESTIMATOR",Jyoti Ranjan Pradhan,30-May-2026 05:55 PM,finsummary_586432.pdf (724.28 KB),Finance,ALL BID DOCUMENTS ARE DOWNLOADED,Jyoti Ranjan Pradhan,08-Apr-2026 05:58 PM,,BOQ Comparative Chart,1.0,3447924.0,M/S SHREE INDUSTRIES,INR,"985,411",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,3448331,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",06-Apr-2026 11:47 PM,Rejected-Finance,LOOSER OF THE LOTTERY,30-May-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3445364,BANASHREE BHUYAN,07-Apr-2026 12:11 PM,Rejected-Finance,LOOSER OF THE LOTTERY,30-May-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3445215,DASH ENGINEERING AND WORKS,05-Apr-2026 01:02 PM,Rejected-Finance,LOOSER OF THE LOTTERY,30-May-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3445343,LAXMIDHRA BHUYAN,07-Apr-2026 09:15 AM,Rejected-Finance,LOOSER OF THE LOTTERY,30-May-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,3445410,M/S Abirvab Steel Product,07-Apr-2026 10:22 AM,Rejected-Finance,LOOSER OF THE LOTTERY,30-May-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,3442544,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,06-Apr-2026 01:11 PM,Rejected-Finance,LOOSER OF THE LOTTERY,30-May-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,3445341,M/S Ashreebad Fabricators,07-Apr-2026 11:20 AM,Rejected-Finance,LOOSER OF THE LOTTERY,30-May-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,3442552,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,06-Apr-2026 01:01 PM,Rejected-Finance,LOOSER OF THE LOTTERY,30-May-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,3447851,M/S. DASH ENTERPRISERS (PROP - RAJEEB LOCHAN DASH),06-Apr-2026 01:25 PM,Rejected-Finance,LOOSER OF THE LOTTERY,30-May-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
