S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,IFB-SE PWD BGH No.25 OF 2025-26,2026_EICCL_126442_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,SUPERINTENDING ENGINEER (R AND B) DIVISION BARGARH,"O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION BARGARH, AT-NEAR GOVT BUS STAND INFRONT OF WOMENS COLLEGE BARGARH",SITC OF 63 KVA SUB STATION FOR POWER SUPPLY AT CHC BUILDING BHATLI IN THE DISTRICT OF BARGARH,ELECTRICAL WORK,NA ,NA ,"7,01,939",Electrical Works,NA ,Tender,90.0,30.0,BHATLI,768030.0,NA ,NA ,NA ,SUPERINTENDING ENGINEER (R AND B) DIVISION BARGARH,No ,No,23-Feb-2026 11:00 AM,06-Mar-2026 11:30 AM,23-Feb-2026 11:00 AM,05-Mar-2026 05:00 PM,23-Feb-2026 11:00 AM ,05-Mar-2026 05:00 PM ,23-Feb-2026 11:00 AM,05-Mar-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, EMD, Bid Declaration Form, GSTIN, PAN, EPF, ESI, Affidavit and other DOC as per DTCN","7,019",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,AOC,1,3419261,DEBANANDA BABU,05-Mar-2026 10:54 AM,Rejected-AOC,Transparent Lottery System,05-May-2026 02:09 PM,05-May-2026,"INR 596,718",30.0,Arun Kumar Pandey,05-May-2026 02:09 PM,AOCCHCBHATLI.pdf (306.00 KB),Arun Kumar Pandey,Internal,1-VINIT KUMAR 2-SAMAPRAVA BARIHA 3-UMESH CHANDRA BHOI 4-HAIMABATI SA,Arun Kumar Pandey,05-May-2026 02:00 PM,techsummary_582397.pdf (305.54 KB),Arun Kumar Pandey,Internal,1-VINIT KUMAR 2-SAMAPRAVA BARIHA 3-UMESH CHANDRA BHOI 4-HAIMABATI SA,Arun Kumar Pandey,05-May-2026 02:02 PM,finsummary_582397.pdf (305.54 KB),EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,2026_EICCL_126442_1,IFB-SE PWD BGH No.25 OF 2025-26,SITC OF 63 KVA SUB STATION FOR POWER SUPPLY AT CHC BUILDING BHATLI IN THE DISTRICT OF BARGARH,1.0,3419680.0,ELECTRICAL CONSTRUCTION AND MAINTENANCE SERVICE,INR,"596,718",Finance,Total No. of 2 nos bidder accepted for Technical and financial evaluation process.,Arun Kumar Pandey,06-Mar-2026 12:35 PM,,BOQ Comparative Chart,AOC
2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,AOC,2,3419680,ELECTRICAL CONSTRUCTION AND MAINTENANCE SERVICE,05-Mar-2026 12:40 PM,Accepted-AOC,Work awarded by the Transparent Lottery System,05-May-2026 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
