Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
"CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||KHURDA",2025_CEMIB_117562_18,TCN-08/25-26,Repair to Talapatua CD in Khordha Block of Khordha District under Impt. to CD scheme for the year 2025-26,1.0,3081841.0,BIBHU PRASAD SAHOO,INR,"359,941.78",1,3081820,ABINASH PATTANAYAK,15-Sep-2025 04:37 PM,Rejected-Finance,Rejected,01-Dec-2025 02:03 AM,14-May-2026,"INR 359,941.78",90.0,Sushant Muna,14-May-2026 01:00 PM,Talapatuawo.pdf (1086.00 KB),winner of lottery,Finance,8nosbidderqualified,Sushant Muna,01-Dec-2025 01:50 AM,finance_550994.pdf,BOQ Comparative Chart,SEMIDKHORDHA,Internal,sedaoaee,Sushant Muna,01-Dec-2025 02:03 AM,finsummary_550994.pdf (231.06 KB),SEMIDKHORDHA,Internal,sedaoaee,Sushant Muna,01-Dec-2025 01:52 AM,techsummary_550994.pdf (200.06 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate,GSTIN,PAN,Affidavit,no relationship certificate as per DTCN",04-Sep-2025 10:00 AM,16-Sep-2025 11:00 AM,04-Sep-2025 10:00 AM,15-Sep-2025 05:30 PM,NA ,NA ,04-Sep-2025 10:00 AM,15-Sep-2025 05:30 PM,"2,000",0.0,Nil,Nil,No,"CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||KHURDA",TCN-08/25-26,2025_CEMIB_117562_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,Repair to Talapatua CD in Khordha Block of Khordha District under Impt. to CD scheme for the year 2025-26,Repair to Talapatua CD in Khordha Block of Khordha District under Impt. to CD scheme for the year 2025-26,Please refer tender documents ,NA ,"4,23,412",Civil Works - Water Works,NA ,Tender,60.0,90.0,Khordha,752055.0,NA ,NA ,NA ,"SE MI,Office,Khordha",No ,No,"4,300",Yes,fixed,,Nil,Nil,"SE MI,Office,Khordha","O/o SE MI,Office,Khordha",AOC
,,,,,,,,,2,3081841,BIBHU PRASAD SAHOO,15-Sep-2025 04:28 PM,Accepted-AOC,winner of lottery,14-May-2026 01:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,3076920,HITU PRADHAN,11-Sep-2025 08:19 PM,Rejected-Finance,Rejected,01-Dec-2025 02:03 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,3078987,MAHAMAD AHIYA KHAN,15-Sep-2025 06:10 AM,Rejected-Finance,Rejected,01-Dec-2025 02:03 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,3078590,MONALISA SAHOO,13-Sep-2025 02:32 PM,Rejected-Finance,Rejected,01-Dec-2025 02:03 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,3080430,NARAYAN DAS,15-Sep-2025 09:55 AM,Rejected-Finance,Rejected,01-Dec-2025 02:03 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,3081623,PRADIP KUMAR DAS,15-Sep-2025 03:36 PM,Rejected-Finance,Rejected,01-Dec-2025 02:03 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,3077754,SK EKRAM,12-Sep-2025 04:10 PM,Rejected-Finance,Rejected,01-Dec-2025 02:03 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
