Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Fire fighting works at Utkal University of Culture Madanpur,Fire fighting works at Utkal University of Culture Madanpur,Please refer Tender documents ,NA ,"53,95,279",Fire & Safety,NA ,Tender,90.0,180.0,Utkal University of Culture Madanpur Khordha,752054.0,NA ,NA ,NA ,IDCO TOWER RUPALI SQUARE BHUBANESWAR,No ,No,"11,800",0.0,Nil,Nil,No,DIVISIONAL HEAD WSEC DIVISION 1,IDCO TOWER RUPALI SQUARE DIVISIONAL HEAD IDCO WSEC DIVISION 1,"53,953",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,DTCN,30-Dec-2025 06:30 PM,20-Jan-2026 03:00 PM,30-Dec-2025 06:30 PM,19-Jan-2026 04:00 PM,30-Dec-2025 06:30 PM ,15-Jan-2026 04:00 PM ,30-Dec-2025 06:30 PM,19-Jan-2026 04:00 PM,23-Mar-2026 03:00 PM,1.0,ICICI BANK,IDCO||IDCO||IDCO,WSEC1/EST/E-04/2025-26,2025_IDCO_123990_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Divisiona Head WSEC1,Internal,,Ghanasyama Behera,06-May-2026 12:21 PM,finsummary_573795.pdf (451.04 KB),06-May-2026,"INR 4,586,526",180.0,Ghanasyama Behera,06-May-2026 12:50 PM,Firefighting.pdf (1804.00 KB),Finance,All financial bid opened successfully.,OMMKAR MOHANTY,23-Mar-2026 05:16 PM,,BOQ Comparative Chart,Technical,All the bids are opened successfully.,Ghanasyama Behera,20-Jan-2026 05:36 PM,,1,3359339,JK INFRASTRUCTURE,19-Jan-2026 12:41 PM,Rejected-Finance,quoted value is mora than above,06-May-2026 12:21 PM,1.0,3357679.0,UMAFIRE SERVICES PVT. LTD,INR,"4,586,526",IDCO||IDCO||IDCO,2025_IDCO_123990_1,WSEC1/EST/E-04/2025-26,Fire fighting works at Utkal University of Culture Madanpur,Divisional Head WSEC-1,Internal,,Ghanasyama Behera,20-Mar-2026 12:32 PM,23-Mar-2026 03:00 PM,techsummary_573795.pdf (216.11 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,3358404,M/S FIRESTOP SALES AND SERVICES,19-Jan-2026 02:13 PM,Rejected-AOC,L2,06-May-2026 12:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3,3359562,M/S JAGANNATH FIRE SERVICES,19-Jan-2026 01:30 PM,Rejected-Technical,Not Fulfill all criteria as per DTCN,20-Mar-2026 12:32 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,4,3358025,TOSHALI INDUSTRIES PRIVATE LIMITED,17-Jan-2026 11:40 AM,Rejected-Technical,Not Fulfill all criteria as per DTCN,20-Mar-2026 12:32 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,5,3357679,UMAFIRE SERVICES PVT. LTD,16-Jan-2026 04:26 PM,Accepted-AOC,lottery conducted,06-May-2026 12:51 PM,,,,,,,,,,,,,,,,,AOC
