S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Repair and renovation of Collectorate building face lift and Durbar Hall in the District of Keonjhar as per Revenue and DM Deptt. Lr. No. 42152 dt. 07.11.2025 Buildings.,Repair and renovation of Collectorate building face lift and Durbar Hall in the District of Keonjhar as per Revenue and DM Deptt. Lr. No. 42152 dt. 07.11.2025 Buildings.,NA ,NA ,"3,85,64,495",Civil Works - Buildings,NA ,Tender,90.0,210.0,Keonjhar,758001.0,O/o CCEKC Keonjhar ,O/o CCEKC Keonjhar ,18-Feb-2026 03:00 PM ,Circle Office Keonjhar,No ,No,"3,85,700",Yes,fixed,,Nil,Nil,Circle Officer,Circle Office Keonjhar,1.0,Fee/PreQual/Technical,.pdf,DTCN,13-Feb-2026 05:00 PM,27-Feb-2026 11:30 AM,13-Feb-2026 05:00 PM,26-Feb-2026 04:00 PM,13-Feb-2026 05:00 PM ,18-Feb-2026 03:00 PM ,13-Feb-2026 05:00 PM,26-Feb-2026 04:00 PM,11-Mar-2026 11:15 AM,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,CCEKC20..,2026_EICCL_126009_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1.0,3412559.0,SMRUTI RANJAN BAL,26-Feb-2026 02:49 PM,Accepted-AOC,1st Lowest Bidder,25-May-2026 12:57 PM,25-May-2026,"INR 38,564,495",210.0,Santosh Kumar Behera,25-May-2026 12:57 PM,AOCCollectorate.pdf (3658.00 KB),1st Lowest Bidder,Santosh Kumar Behera,Internal,SE Keonjhar R and B Division DAO-I Keonjhar R and B Division PA to CCE Keonjhar R and B Circle,Santosh Kumar Behera,10-Mar-2026 04:24 PM,11-Mar-2026 11:15 AM,techsummary_581167.pdf (712.53 KB),Finance,Bid opening summary,Santosh Kumar Behera,11-Mar-2026 11:45 AM,finance_581167.pdf,BOQ Comparative Chart,Technical,Bid opening summary,Santosh Kumar Behera,27-Feb-2026 12:55 PM,technical_581167.pdf,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,2026_EICCL_126009_1,CCEKC20..,Repair and renovation of Collectorate building face lift and Durbar Hall in the District of Keonjhar as per Revenue and DM Deptt. Lr. No. 42152 dt. 07.11.2025 Buildings.,Santosh Kumar Behera,Internal,SE Keonjhar R and B Division DAO-I Keonjhar R and B Division PA to CCE Keonjhar R and B Circle,Santosh Kumar Behera,23-Mar-2026 05:02 PM,finsummary_581167.pdf (83.36 KB),1.0,3412559.0,SMRUTI RANJAN BAL,INR,"38,564,495",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Online proof copy of Tender paper Cost and EMD,PAN,GSTIN,Contractor RC,Affidavit.",,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,3412806.0,SUJIT KUMAR JENA,26-Feb-2026 02:44 PM,Rejected-Finance,2nd Lowest Bidder,23-Mar-2026 05:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machineries, work in hand, work experience and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
