Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Construction of Government Quarter for Assistant Engineer, RWSS Section-II at Sohela under RWSS Division Bargarh.","Construction of Government Quarter for Assistant Engineer, RWSS Section-II at Sohela under RWSS Division Bargarh.",Please referTender Documents ,NA ,,Civil Works - Buildings,Residential Building ,Tender,90.0,180.0,Sohela,768028.0,NA ,NA ,NA ,"O/O SE RWSS Division, Bargarh",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost,EMD,GSTIN,VAT,Registration Certificate etc.","SE RWSS Division, Bargarh","O/O SE RWSS Division, Bargarh",12-Dec-2025 05:00 PM,30-Dec-2025 11:00 AM,12-Dec-2025 05:00 PM,29-Dec-2025 05:00 PM,12-Dec-2025 05:00 PM ,29-Dec-2025 05:00 PM ,12-Dec-2025 05:00 PM,29-Dec-2025 05:00 PM,08-Jan-2026 11:00 AM,"6,000",0.0,Nil,Nil,No,"Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division, Bargarh",07 of 2025-26,2025_RWSS_122982_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"27,500",Yes,fixed,,Nil,Nil,AOC,11-Feb-2026,"INR 2,539,738",180.0,Surendra Madkami,08-May-2026 01:11 PM,AOC_SohelaQr.pdf (980.00 KB),Smt. Ahalya Jugnia was awarded the contract with agreement value of Rs.2539738,"Er. Sridhar Behera,SE",Internal,"Sri Manjit Singh,DAO RWSS Division, Bargarh, Er.Surendra Madkami, JE Estimator RWSS Division, Bargarh",Biswanath Meher,13-Jan-2026 11:26 AM,finsummary_571127.pdf (245.46 KB),Technical,Three nos of bidders participated namely 1) Ahalya Jugunia 2) RUKMANA PADHAN 3) PRIYABRATA DEBTA,Surendra Madkami,31-Dec-2025 05:12 PM,technical_571127.pdf,1,3313668,Ahalya Jugunia,18-Dec-2025 12:51 PM,Accepted-AOC,Ist.lowest,08-May-2026 01:11 PM,Finance,"Ahalya Jugunia has quoted rs/2539738.06,Rukmana Padhan has quoted Rs.2828032.65, Priyabrata Debta has quoted Rs.2882945.91",Biswanath Meher,13-Jan-2026 11:04 AM,finance_571127.pdf,BOQ Comparative Chart,"Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division, Bargarh",2025_RWSS_122982_1,07 of 2025-26,"Construction of Government Quarter for Assistant Engineer, RWSS Section-II at Sohela under RWSS Division Bargarh.",1.0,3313668.0,Ahalya Jugunia,INR,"2,539,738","Er. Sridhar Behera,SE",Internal,"Sri Manjit Singh,DAO RWSS Division,Bargarh,SEr. Surendra Madkami,JE Estimator",Biswanath Meher,07-Jan-2026 06:12 PM,08-Jan-2026 11:00 AM,techsummary_571127.pdf (215.20 KB),AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Other Documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3335620,PRIYABRATA DEBTA,29-Dec-2025 11:04 AM,Rejected-AOC,3rd.lowest,08-May-2026 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3329134,RUKMANA PADHAN,26-Dec-2025 11:44 AM,Rejected-AOC,2nd.lowest,08-May-2026 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
