Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Stage
"Er Swagat Chandan Nayak, Additional Chief Engineer, P.H Division, Sambalpur",Internal,,SWAGAT CHANDAN NAYAK,15-May-2026 12:41 PM,techsummary_562390.pdf (18.33 KB),1.0,3196415.0,Rungta Mines Limited,INR,"2,713,900",PHEO||SEPH-CIRCLE-SAMBALPUR||EEPH-DIVN-SAMBALPUR,2025_PHEO_120897_1,SEPHSBP-05 / 2025-26 Dt. 29.10.2025,Supply of ISI Marked Centrifugally Cast (Spun) Ductile Iron Socket and Spigot of different dia (100 mm / 150mm dia) Pipes at Barpali NAC under SUJALA for the year 2025-26,1,3223640,Electrosteel Castings Limited,20-Nov-2025 01:51 PM,Rejected-AOC,NOT OK,15-May-2026 01:05 PM,Finance,Bid opening Summary,Suvra Samal,21-Nov-2025 02:12 PM,finance_562390.pdf,BOQ Comparative Chart,"Er Swagat Chandan Nayak, Additional Chief Engineer, P.H Division, Sambalpur",Internal,,SWAGAT CHANDAN NAYAK,15-May-2026 12:58 PM,finsummary_562390.pdf (1260.50 KB),15-May-2026,"INR 2,713,900",60.0,SWAGAT CHANDAN NAYAK,15-May-2026 01:04 PM,AOC.pdf (14696.00 KB),AWARD OF CONTRACT,AOC,"SUPERINTENDING ENGINEER, P.H DIVISION, SAMBALPUR","Superintending Engineer, P.H. Division, Sambalpur, Near V.S.S Stadium, Brooks Hill, Sambalpur Dist- Sambalpur-768004","79,460",Yes,percentage,2.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,06-Nov-2025 06:55 PM,21-Nov-2025 11:30 AM,06-Nov-2025 06:55 PM,20-Nov-2025 05:00 PM,06-Nov-2025 06:55 PM ,10-Nov-2025 05:00 PM ,06-Nov-2025 06:55 PM,20-Nov-2025 05:00 PM,Supply of ISI Marked Centrifugally Cast (Spun) Ductile Iron Socket and Spigot of different dia (100 mm / 150mm dia) Pipes at Barpali NAC under SUJALA for the year 2025-26,Supply of ISI Marked Centrifugally Cast (Spun) Ductile Iron Socket and Spigot of different dia (100 mm / 150mm dia) Pipes at Barpali NAC under SUJALA for the year 2025-26,Please refer Tender documents. ,NA ,"39,73,000",Miscellaneous Goods,NA ,Tender,120.0,60.0,BARPALI,768029.0,NA ,NA ,NA ,SAMBALPUR,No ,No,PHEO||SEPH-CIRCLE-SAMBALPUR||EEPH-DIVN-SAMBALPUR,SEPHSBP-05 / 2025-26 Dt. 29.10.2025,2025_PHEO_120897_1,Yes,National Competitive Bid,Item Wise,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of TP, PAN, EMD, GSTN, Experience, Certificates Formats, Schedules and Other Doc as per DTCN",1.0,Corrigendum Date,Date,,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,2,3231734,KEJRIWAL CASTINGS LTD,18-Nov-2025 04:58 PM,Rejected-AOC,NOT OK,15-May-2026 01:05 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,3,3197256,Rashmi Metaliks Limited,20-Nov-2025 12:12 PM,Rejected-AOC,NOT OK,15-May-2026 01:05 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3196415,Rungta Mines Limited,19-Nov-2025 12:58 PM,Accepted-AOC,OK,15-May-2026 01:05 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3213409,Welspun DI Pipes Limited,14-Nov-2025 03:07 PM,Rejected-AOC,NOT OK,15-May-2026 01:05 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
