Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Supply and erection of different Electrical installations at Unchabali Iron Ore Mines in the district of Keonjhar.,Supply and erection of different Electrical installations at Unchabali Iron Ore Mines in the district of Keonjhar.,"RC, EPF Regd., GSTN, PAN, License issued by ELBO, Affidavits, experience, etc. as per DTCN requirements. ",NA ,"6,02,000",Electrical Works,NA ,Tender,180.0,60.0,UNCHABALI,758086.0,NA ,NA ,NA ,"OMC Ltd., Bhubaneswar",No ,No,1.0,ICICI BANK,"6,500",No,fixed,,Nil,Nil,16-Sep-2025 06:00 PM,04-Oct-2025 11:00 AM,16-Sep-2025 06:00 PM,03-Oct-2025 05:00 PM,NA ,NA ,16-Sep-2025 06:00 PM,03-Oct-2025 05:00 PM,29-Oct-2025 04:40 PM,"GM(Electrical), OMC Ltd.","Office of the GM(Elect), OMC Ltd., Bhubaneswar",1.0,Fee/PreQual/Technical,.pdf,"RC, EPF Regd., GSTN, PAN, License issued by ELBO, Affidavits, experience, etc. as per DTCN requireme","4,720",0.0,Nil,Nil,No,Orissa Mining Corporation,NIT No. 04/OMC/ELECT/2025,2025_OMC_118132_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1.0,3107607.0,M/S GANGA ELECTRIC,INR,"511,630.99",31-Dec-2025,"INR 511,630.99",60.0,Satyajit Jena,20-May-2026 02:41 PM,AOC6.pdf (701.00 KB),Finance,FINANCIAL BIDS OF ALL 5 BIDDERS OPENED.,Jyoti Bikash Prusty,29-Oct-2025 04:56 PM,,BOQ Comparative Chart,Orissa Mining Corporation,2025_OMC_118132_6,NIT No. 04/OMC/ELECT/2025,Supply and erection of different Electrical installations at Unchabali Iron Ore Mines in the district of Keonjhar.,R K PANDA,Internal,S JENA S PADHI B K PATRA,Satyajit Jena,01-Dec-2025 11:53 AM,finsummary_552820.pdf (296.34 KB),Technical,TECHNICAL BIDS OF ALL 5 BIDDERS HAVE BEEN OPENED.,Shreejit Das,04-Oct-2025 02:41 PM,,R K PANDA,Internal,S JENA S PADHI BANITA PATRA,Satyajit Jena,29-Oct-2025 04:39 PM,29-Oct-2025 04:40 PM,techsummary_552820.pdf (969.36 KB),1,3107265,AKSHAYA KUMAR DAS,03-Oct-2025 02:14 PM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:53 AM,AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3102797,JAGANNATH ENTERPRISES,03-Oct-2025 03:30 PM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:53 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3107607,M/S GANGA ELECTRIC,03-Oct-2025 04:07 PM,Accepted-AOC,BEING L-1.,20-May-2026 02:41 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3105709,R.S. ENTERPRISE,03-Oct-2025 03:26 PM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:53 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3106938,saraswati telesolutions,03-Oct-2025 02:16 PM,Rejected-Finance,Not Being L-1,01-Dec-2025 11:53 AM,AOC
