EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"14,90,000",Yes,fixed,,Nil,Nil,"Chief Engineer (Buildings-I), Odisha, Bhubaneswar.","O/o. the E.I.C. (Civil), Odisha, Unit-V, Nirman Soudha, Bhubaneswar.",1.0,Fee/PreQual/Technical,.pdf,"Paper Cost and EMD Online, PAN, GSTIN, Affidavit, Regd. Certificate and other Documents as per DTCN.",06-Sep-2025 06:50 PM,23-Sep-2025 11:30 AM,06-Sep-2025 06:50 PM,22-Sep-2025 05:00 PM,NA ,NA ,06-Sep-2025 06:50 PM,22-Sep-2025 05:00 PM,19-Dec-2025 11:00 AM,"10,000",0.0,Nil,Nil,No,Construction of New Community Health Centre Building at Kisantandi in the district of Mayurbhanj.,Construction of New Community Health Centre Building at Kisantandi in the district of Mayurbhanj.,Please refer Tender documents. ,NA ,"14,89,67,853",Civil Works - Buildings,NA ,Tender,90.0,547.0,MAYURBHANJ DIST.,757018.0,NA ,NA ,NA ,"O/o. the E.I.C. (Civil), Odisha, Bhubaneswar.",No ,No,EIC-CIVIL,C.E. (B) - 22 / 2025-26,2025_EICCL_117749_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC,1,3094070,ARUN KUMAR NAYAK,22-Sep-2025 01:08 PM,Rejected-Finance,L3,05-Feb-2026 04:02 PM,12-May-2026,"INR 131,851,447",547.0,Priyabrata Samantara,12-May-2026 08:30 PM,AOC_Kishantandi.pdf (293.00 KB),AOC,"Er Satyabrata Behera EIC (Civil-cum-Roads), Odisha",Internal,Er Priyabrata Samantara CE Buildings I Odisha Er A K Lenka Addl CE Buildings I Odisha Smt Anital Samal Finance Officer.,Ashok Kumar Lenka,16-Dec-2025 06:50 PM,19-Dec-2025 11:00 AM,techsummary_551753.pdf (171.90 KB),Finance,Opening,Smita Sahoo,19-Dec-2025 01:27 PM,,BOQ Comparative Chart,Technical,5 Nos. Bidders Received,Priyabrata Samantara,23-Sep-2025 11:55 AM,,EIC-CIVIL,2025_EICCL_117749_1,C.E. (B) - 22 / 2025-26,Construction of New Community Health Centre Building at Kisantandi in the district of Mayurbhanj.,Sri S K Singh Principal Secretary to Govt Works Dept Odisha,Internal,Sri S Behera EIC Civil cum Roads Sri P Samantara CE Buildings I Sri H K Panda CE Buildings II Sri L Tudu Joint Secy Finance Dept Sri A Mohanty Joint Secy Law Dept Sr R Mahapatra FAcumSpecial Secy Work,Ashok Kumar Lenka,05-Feb-2026 04:02 PM,finsummary_551753.pdf (426.24 KB),1.0,3094664.0,TRIBHUBAN DAS,INR,"131,851,447",AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,3084635,ROUTRAY DEVELOPER,22-Sep-2025 08:59 AM,Rejected-Technical,Disqualified,16-Dec-2025 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3094945,SAROJ CONSTRUCTION,22-Sep-2025 03:11 PM,Rejected-Finance,L3,05-Feb-2026 04:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3095290,SUBRAT MOHAPATRA,22-Sep-2025 04:22 PM,Rejected-AOC,L2,12-May-2026 08:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3094664,TRIBHUBAN DAS,22-Sep-2025 04:48 PM,Accepted-AOC,L1,12-May-2026 08:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
