Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
Commissioner,External,"Audit Officer, Finance Officer, Superintending Engineer, Dy. Commissioner, Joint Commissioner",Birendra Nanda,12-Feb-2026 01:14 PM,12-Feb-2026 03:00 PM,techsummary_577375.pdf (906.73 KB),1,3382585,CHANDANSWAR SILPA MANDIR,05-Feb-2026 03:55 PM,Rejected-Finance,By The Tender Committee,25-May-2026 01:53 PM,Rourkela Municipal Corporation,2026_RMC_124970_1,MC/RMC/06/2026,"Supply, Installation, Commissioning and Maintenance of Dust Controller at Vedvyas, Rourkela for 3 Years including 01 Year of Warranty",Technical,Financial BID Opening,Birendra Nanda,12-Feb-2026 01:11 PM,technical_577375.pdf,Commissioner,External,"Audit Officer, Accounts Officer, Superintending Engineer, Dy. Commissioner, Joint Commissioner",Birendra Nanda,25-May-2026 01:53 PM,finsummary_577375.pdf (649.31 KB),1.0,3382136.0,M/S DISTRIBUTION HOUSE,INR,"3,931,111",Finance,EMD refund,Birendra Nanda,25-May-2026 01:49 PM,finance_577375.pdf,BOQ Comparative Chart,25-May-2026,"INR 3,931,111",90.0,Birendra Nanda,25-May-2026 01:55 PM,BID06.pdf (649.00 KB),Awarded to Distribution House,AOC,Rourkela Municipal Corporation,MC/RMC/06/2026,2026_RMC_124970_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,ICICI BANK,"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela","11,800",Nil,Nil,No,22-Jan-2026 06:00 PM,06-Feb-2026 11:00 AM,22-Jan-2026 06:00 PM,05-Feb-2026 05:00 PM,NA ,NA ,22-Jan-2026 06:00 PM,05-Feb-2026 05:00 PM,12-Feb-2026 03:00 PM,"2,00,000",Yes,fixed,,Nil,Nil,"Supply, Installation, Commissioning and Maintenance of Dust Controller at Vedvyas, Rourkela for 3 Years including 01 Year of Warranty",Works,Please refer Tender documents. ,NA ,0.0,Civil Works - Others,NA ,Tender,90.0,NA ,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela",No ,No,1,Fee/PreQual/Technical,.pdf,"Affidavit, PAN, GST, PAN, EMD, Paper Cost and other documents as per DTCN",AOC
,,,,,,,2,3382136,M/S DISTRIBUTION HOUSE,05-Feb-2026 01:57 PM,Accepted-AOC,By The Tender Committee,25-May-2026 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
