Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
31-Oct-2025 06:55 PM,11-Nov-2025 11:00 AM,31-Oct-2025 06:55 PM,10-Nov-2025 03:00 PM,31-Oct-2025 06:55 PM ,07-Nov-2025 03:00 PM ,31-Oct-2025 06:55 PM,10-Nov-2025 03:00 PM,S/R to Dharakote-Haripur road under periodical Maintenance for the year 2025-26.,S/R to Dharakote-Haripur road under periodical Maintenance for the year 2025-26.,S/R to Dharakote-Haripur road under periodical Maintenance for the year 2025-26. ,NA ,"12,70,632",Civil Works - Roads,NA ,Tender,90.0,60.0,Bhanjanagar,761126.0,NA ,NA ,NA ,"O/O the S.E, R.W Division, Bhanjanagar",No ,No,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-BERHAMPUR||RW Division Bhanjanagar,Online Tender/12/RWDBNJ/2025-26,2025_CERWI_120388_7,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"12,800",Yes,fixed,,Nil,Nil,"S.E, R.W Division, Bhanjanagar","O/O the S.E, R.W Division, Bhanjanagar",1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, GST, PAN, Electrical JVA and all other Document as per DTCN",AOC,CE RW I||RWCIRCLE-BERHAMPUR||RW Division Bhanjanagar,2025_CERWI_120388_7,Online Tender/12/RWDBNJ/2025-26,S/R to Dharakote-Haripur road under periodical Maintenance for the year 2025-26.,Tribhuban Kanhar,Internal,"DAO,Estmator",Pravas Ranjan Rout,21-May-2026 11:19 AM,finsummary_560245.pdf (725.67 KB),Finance,Lottery,Pravas Ranjan Rout,21-Nov-2025 04:45 PM,finance_560245.pdf,BOQ Comparative Chart,1.0,3206084.0,Rinki Sethi,INR,"1,080,164",1,3202413,Bidyadhara Sahu,10-Nov-2025 11:32 AM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,21-May-2026,"INR 1,080,164",60.0,Pravas Ranjan Rout,21-May-2026 11:27 AM,7.pdf (726.00 KB),Tribhuban Kanhar,Internal,,Pravas Ranjan Rout,21-Nov-2025 04:49 PM,techsummary_560245.pdf (585.48 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,2,3207354,CHUMUKI PANIGRAHY,10-Nov-2025 02:30 PM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3198258,Dinabandhu Swain,08-Nov-2025 07:26 PM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3204859,Dipak Kumar Nayak,10-Nov-2025 08:39 AM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3185995,D. Pandaba Patro,05-Nov-2025 09:09 PM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3188236,GATI KRUSHNA SAHU,06-Nov-2025 12:39 PM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3205196,HADU NAIK,10-Nov-2025 10:52 AM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3201695,JASMIN SAHU,09-Nov-2025 02:16 PM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3199846,Jayasen Sahu,09-Nov-2025 10:59 AM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3206899,Krushna Chandra Gouda,10-Nov-2025 01:39 PM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3205378,Mrutyunjaya Sahu,10-Nov-2025 11:22 AM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,3205262,NIKUNJA RAUTA,10-Nov-2025 10:25 AM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,3189410,Pabitra Mohan Bisoyi,07-Nov-2025 04:03 PM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,3202957,Prasanta Kumar Pattnayak,09-Nov-2025 06:40 PM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,3193189,Rachana Pradhan,07-Nov-2025 05:49 PM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,3203261,RADHA KRUSHNA SAHU,09-Nov-2025 07:35 PM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,17,3190441,RAJESH KUMAR PATNAIK,07-Nov-2025 03:09 PM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,18,3192706,RANJAN KUMAR NAHAK,07-Nov-2025 06:22 PM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,19,3206084,Rinki Sethi,10-Nov-2025 12:39 PM,Accepted-AOC,Lottery Winner,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,20,3191175,Rojalini Bisoyi,07-Nov-2025 02:12 PM,Rejected-AOC,2nd Lowest,21-May-2026 11:27 AM,,,,,,,,,,,,,AOC
