Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,15-Aug-2025 10:30 AM,22-Aug-2025 10:30 AM,15-Aug-2025 10:30 AM,21-Aug-2025 05:00 PM,NA ,NA ,15-Aug-2025 10:30 AM,21-Aug-2025 05:00 PM,04-Sep-2025 04:30 PM,"5,900",0.0,Nil,Nil,No,SELECTION OF LEVEL II TRANSPORT CONTRACTOR FOR THE BIENNIAL YEAR 2025-27 IN RAJBORASAMBAR BLOCK AND PADAMPUR NAC UNDER BARGARH DISTRICT,TRANSPORATION OFFOOD GRAINS FROM RRC-cum-DSCS TO FPS POINTS,PLEASE REFER TO DTCN  ,NA ,"19,46,551",Handling and Transportation,NA ,Tender,180.0,630.0,APPENDIX I,768028.0,"O/O CCSO_CUM_DIST. MANAGER, OSCSC, LTD., BARGARH ","O/O CCSO_CUM_DIST. MANAGER, OSCSC, LTD., BARGARH  ",16-Aug-2025 03:00 PM ,CONFERENCE HALL OF COLLECTORATE BARGARH,No ,No,1.0,ICICI BANK,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Baragarh,3491/13.08.2025,2025_OSCSC_116831_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,"CCSO_CUM_DIST. MANAGER, OSCSC, LTD., BARGARH","O/O CCSO_CUM_DIST. MANAGER, OSCSC, LTD., BARGARH","1,00,000",No,fixed,,Nil,Nil,AOC,Technical,Technical Bid proceeding,BIBHU PRASANNA ACHARYA,03-Sep-2025 01:53 PM,technical_549173.pdf,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Baragarh,2025_OSCSC_116831_1,3491/13.08.2025,SELECTION OF LEVEL II TRANSPORT CONTRACTOR FOR THE BIENNIAL YEAR 2025-27 IN RAJBORASAMBAR BLOCK AND PADAMPUR NAC UNDER BARGARH DISTRICT,Collector Bargarh,Internal,ADM(Revenue)/RTO/DLO/DSWO/CCSO,BIBHU PRASANNA ACHARYA,19-May-2026 08:49 PM,finsummary_549173.pdf (1073.93 KB),1.0,3043216.0,PRABHAT KUMAR AGRAWAL,INR,"1,946,551",19-May-2026,"INR 1,946,551",345.0,BIBHU PRASANNA ACHARYA,19-May-2026 09:06 PM,prabhat.pdf (759.00 KB),Appointment as Level-II Transport Contractor for Rajborasambar Block and Padampur NAC for biennial 2025-27,1.0,3043109.0,AMIT KUMAR GARG,21-Aug-2025 02:55 PM,Rejected-Finance,2nd Lowest Bidder,19-May-2026 08:49 PM,COLLECTOR BARGARH,Internal,ADM BARGARH DLO BARGARH RTO BARGARH DSWO BARGARH CCSO BARGARH,BIBHU PRASANNA ACHARYA,03-Sep-2025 02:04 PM,04-Sep-2025 04:30 PM,techsummary_549173.pdf (649.65 KB),Finance,PROCEEDINGS,BIBHU PRASANNA ACHARYA,19-May-2026 08:28 PM,finance_549173.pdf,BOQ Comparative Chart,AOC
,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3043216.0,PRABHAT KUMAR AGRAWAL,21-Aug-2025 03:20 PM,Accepted-AOC,Lowest Bidder,19-May-2026 09:06 PM,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
