Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
22-Jul-2025 04:00 PM,06-Aug-2025 11:00 AM,22-Jul-2025 04:00 PM,05-Aug-2025 05:00 PM,22-Jul-2025 04:00 PM ,05-Aug-2025 05:00 PM ,22-Jul-2025 04:00 PM,05-Aug-2025 05:00 PM,25-Aug-2025 11:00 AM,1.0,ICICI BANK,"23,493",Yes,percentage,1.0%,Nil,Nil,"O/o Project Administrator, ITDA, Gunupur","O/o Project Administrator, ITDA, Gunupur",ST and SC Development Deptt||ITDA Gunupur,ITDAGNP-01/2025-26,2025_STSCD_115810_27,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of Dormitory at Budubali Ashram under Chandrapur Block,Construction of Dormitory at Budubali Ashram under Chandrapur Block,Please refer Tender documents. ,NA ,"23,49,349",Civil Works - Buildings,NA ,Tender,90.0,180.0,Gunupur,765022.0,NA ,NA ,NA ,"O/o Project Administrator, ITDA, Gunupur",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Papercost, EMD,Contractor license,Affidavit,PAN,GSTIN and other document as per DTCN","6,000",0.0,Nil,Nil,No,AOC,Technical,Technical Evalation,Ajaya Kumar Pradhan,23-Aug-2025 07:42 PM,technical_546851.pdf,Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,15-May-2026 01:40 PM,finsummary_546851.pdf (649.52 KB),Finance,proceeding,Ajaya Kumar Pradhan,15-May-2026 01:35 PM,finance_546851.pdf,BOQ Comparative Chart,Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,23-Aug-2025 07:44 PM,25-Aug-2025 11:00 AM,techsummary_546851.pdf (162.40 KB),15-May-2026,"INR 1,997,135.31",180.0,Ajaya Kumar Pradhan,15-May-2026 01:43 PM,2142.pdf (331.00 KB),"PA,ITDA, AEE,ITDA, Gunupur",ST and SC Development Deptt||ITDA Gunupur,2025_STSCD_115810_27,ITDAGNP-01/2025-26,Construction of Dormitory at Budubali Ashram under Chandrapur Block,1.0,3023623.0,KORADA KASIVISWANATH,INR,"1,997,135.31",1,3024442,GEORGE KDAISKA,05-Aug-2025 02:33 PM,Rejected-Finance,Not Success in the Lottery Process,15-May-2026 01:40 PM,AOC
,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3023886,JAGADISH PANDA,04-Aug-2025 09:40 PM,Rejected-Finance,Not Success in the Lottery Process,15-May-2026 01:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3023623,KORADA KASIVISWANATH,04-Aug-2025 06:32 PM,Accepted-AOC,Awarded to Lowest 1,15-May-2026 01:44 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3024300,LAKSHMI ANDURU,05-Aug-2025 11:56 AM,Rejected-Finance,Not Success in the Lottery Process,15-May-2026 01:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3023406,SIBASIS SAHU,04-Aug-2025 11:57 PM,Rejected-Finance,Not Success in the Lottery Process,15-May-2026 01:40 PM,AOC
