Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,02 nos bidder,Lalit Kumar Naik,13-Feb-2026 04:28 PM,finance_578563.pdf,BOQ Comparative Chart,Municipal Bodies||Keonjhargarh Municipal Council,2026_ORULB_125106_48,ODULB_KGM_21/2025-2026,Construction of Road and Drain from Baidyaraj Chhaka to Vetenary Hospital via- Baidyaraj Muslim Basti in Ward No-02,1.0,3389112.0,biswajit behera,INR,"1,474,723.29",1,3389112,biswajit behera,09-Feb-2026 09:44 PM,Accepted-AOC,QUALIFIED,10-May-2026 11:47 AM,10-May-2026,"INR 1,474,723.29",120.0,Lalit Kumar Naik,10-May-2026 11:47 AM,48.pdf (162.00 KB),WORK ORDER,"EO, KEONJHARGARH",Internal,"EO, KEONJHARGARH",Lalit Kumar Naik,19-Mar-2026 03:36 PM,techsummary_578563.pdf (813.68 KB),"EO, KEONJHARGARH",Internal,02 NOS,Lalit Kumar Naik,10-May-2026 11:45 AM,finsummary_578563.pdf (161.95 KB),AOC,"19,999",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, EMD, PAN, GST, REGISTRATION CERTIFICATE, AFFIDAVIT AND OTHER AS PER DTCN",Municipal Bodies||Keonjhargarh Municipal Council,ODULB_KGM_21/2025-2026,2026_ORULB_125106_48,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,Construction of Road and Drain from Baidyaraj Chhaka to Vetenary Hospital via- Baidyaraj Muslim Basti in Ward No-02,Construction of Road and Drain from Baidyaraj Chhaka to Vetenary Hospital via- Baidyaraj Muslim Basti in Ward No-02,Please refer Tender documents. ,NA ,"19,99,900",Civil Works - Others,NA ,Tender,90.0,120.0,KEONJHARGARH MUNICIPALITY,758001.0,NA ,NA ,NA ,"O/O EXECUTIVE OFFICER, KEONJHARGARH MUNICIPALITY",No ,No,"O/O EXECUTIVE OFFICER, KEONJHARGARH MUNICIPALITY","O/O EXECUTIVE OFFICER, KEONJHARGARH MUNICIPALITY","7,080",0.0,Nil,Nil,No,31-Jan-2026 03:00 PM,11-Feb-2026 11:00 AM,31-Jan-2026 03:00 PM,10-Feb-2026 05:00 PM,31-Jan-2026 03:00 PM ,05-Feb-2026 05:00 PM ,31-Jan-2026 03:00 PM,10-Feb-2026 05:00 PM,AOC
,,,,,,,,,,,,,,,2,3389198,PADMINI RAIBU PATRA,10-Feb-2026 10:54 AM,Rejected-AOC,DISQUALIFIED,10-May-2026 11:47 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
