Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,"5Nos Bidder are participate, Tender Under Scrutiny.",Somanath Tripathy,26-Feb-2026 11:08 AM,finance_581455.pdf,BOQ Comparative Chart,1.0,3407398.0,Basanta Kumar Sahu,INR,"248,304",EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,2026_EICCL_126123_1,SE R and B Divn NoI Bam 61/2025-26,"A/R to Residence of Vigillance SP such as providing wall panelling, alluminium door, floor tile, inside and out side painting etc building","Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,14-May-2026 11:39 AM,finsummary_581455.pdf (890.76 KB),"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,14-May-2026 11:36 AM,techsummary_581455.pdf (890.76 KB),14-May-2026,"INR 248,304",30.0,Somanath Tripathy,14-May-2026 12:03 PM,17.pdf (891.00 KB),Contract Awarded to Smt / Sri Basanta Kumar Sahu,1,3407398,Basanta Kumar Sahu,22-Feb-2026 12:12 PM,Accepted-AOC,Win due to 1st lowest,14-May-2026 12:03 PM,AOC,"A/R to Residence of Vigillance SP such as providing wall panelling, alluminium door, floor tile, inside and out side painting etc building","A/R to Residence of Vigillance SP such as providing wall panelling, alluminium door, floor tile, inside and out side painting etc building",NA ,NA ,"3,87,975",Civil Works - Buildings,NA ,Tender,90.0,30.0,Ganjam,760005.0,NA ,NA ,NA ,SE R and B Division No I Berhampur,No ,No,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,SE R and B Divn NoI Bam 61/2025-26,2026_EICCL_126123_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,SE R and B Division No I Berhampur,SE R and B Division No I Berhampur,17-Feb-2026 01:00 PM,25-Feb-2026 11:30 AM,17-Feb-2026 01:00 PM,24-Feb-2026 04:00 PM,17-Feb-2026 01:00 PM ,24-Feb-2026 04:00 PM ,17-Feb-2026 01:00 PM,24-Feb-2026 04:00 PM,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost EMD(Online) RC,PAN, GSTIN, Affidavit Other Documents and Forms as per DTCN.","3,900",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3409965,Chinmaya Kumar Bisoyi,24-Feb-2026 03:22 PM,Rejected-AOC,reject due to 2nd lowest,14-May-2026 12:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,.xls,Boq,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3409904,PABITRA KUMAR PALO,24-Feb-2026 03:11 PM,Rejected-AOC,reject due to 4th lowest,14-May-2026 12:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3406730,PRABHAT KUMAR MAHAPATRA,21-Feb-2026 02:24 PM,Rejected-AOC,reject due to 3rd lowest,14-May-2026 12:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3410009,Santosh Kumar Prusty,24-Feb-2026 03:40 PM,Rejected-AOC,reject due to 5th lowest,14-May-2026 12:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
