Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"6,000",0.0,Nil,Nil,No,31-Oct-2025 06:00 PM,15-Nov-2025 11:00 AM,31-Oct-2025 06:00 PM,13-Nov-2025 05:00 PM,31-Oct-2025 06:00 PM ,12-Nov-2025 05:00 PM ,31-Oct-2025 06:00 PM,13-Nov-2025 05:00 PM,Construction of Road from PR Road to Sahadev Mallik House In Ward No- 10,Construction of Road from PR Road to Sahadev Mallik House In Ward No- 10,Please refer Tender documents. ,NA ,"10,85,382",Civil Works - Others,NA ,Tender,90.0,120.0,Pattamundai,754215.0,NA ,NA ,NA ,"Office of the Executive Officer, Pattamundai",No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Document as per DTCN,"10,854",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Pattamundai Municipality,PM_02/2025-26,2025_ORULB_120037_30,Yes,Open Limited,Percentage,Works,1.0,No,No,Online,No,No,No,Executive Officer,Pattamundai Municipality,AOC,HEMANT KUMAR SAHOO,Internal,,Ranjan Kumar Das,20-May-2026 02:19 PM,techsummary_560480.pdf (95.34 KB),HEMANT KUMAR SAHOO,Internal,,Ranjan Kumar Das,20-May-2026 02:23 PM,finsummary_560480.pdf (115.99 KB),Finance,ok,Ranjan Kumar Das,20-May-2026 02:14 PM,,BOQ Comparative Chart,20-May-2026,"INR 1,088,766",120.0,Ranjan Kumar Das,20-May-2026 02:29 PM,AOC.pdf (186.00 KB),1.0,3217456.0,BISWARANJAN LENKA,INR,"1,088,766",Municipal Bodies||Pattamundai Municipality,2025_ORULB_120037_30,PM_02/2025-26,Construction of Road from PR Road to Sahadev Mallik House In Ward No- 10,1,3221377,ABHAYA KUMAR DAS,13-Nov-2025 02:35 PM,Rejected-AOC,L4,20-May-2026 02:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bills of Quantities,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3217456,BISWARANJAN LENKA,13-Nov-2025 05:09 AM,Accepted-AOC,The Bidder Was Selected As L1 Bidder Through Lottery Process.,20-May-2026 02:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3220156,JAYANTI SAHOO,13-Nov-2025 10:55 AM,Rejected-AOC,L2,20-May-2026 02:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3219829,PRADEEP BEHERA,13-Nov-2025 11:27 AM,Rejected-AOC,L3,20-May-2026 02:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3221692,SUBHALAXMI TRIPATHY,13-Nov-2025 04:19 PM,Rejected-Technical,The Bidder is Disqualified Because the Bidder Was Submitted Invalid Appendix-A,20-May-2026 02:19 PM,AOC
