EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"8,460",Yes,percentage,1.0%,Nil,Nil,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"SUPERINTENDING ENGINEER, R.W DIVISION, NIMAPARA","O/O THE SUPERINTENDING ENGINEER, R.W.D, NIMAPARA",19-Jan-2026 09:00 AM,24-Jan-2026 05:00 PM,19-Jan-2026 09:00 AM,24-Jan-2026 03:00 PM,19-Jan-2026 09:00 AM ,24-Jan-2026 01:00 PM ,19-Jan-2026 09:00 AM,24-Jan-2026 03:00 PM,Periodical Maintenance of P.W.D Road T-2 to Kuhudi Road for the year 2025-26,Road Work,Please refer Tender documents. ,NA ,"8,46,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Nimapara,752106.0,NA ,NA ,NA ,"O/O THE SUPERINTENDING ENGINEER, R.W.D, NIMAPARA",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, EMD, PAN, GSTIN, RC, AFFIDAVIT AND OTHER DOCUMENTS AS PER DTCN",CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NIMAPADA,Tender Online Divn.NPR-12/2025-26,2026_CERWI_124748_6,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,"S.E RW Division, Nimapara",Internal,"DAO, Estimator, AEE, RW, Sub-Division, Nimapara/ Konark",Rasmita Sahoo,02-Apr-2026 07:10 PM,finsummary_576432.pdf (748.28 KB),CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NIMAPADA,2026_CERWI_124748_6,Tender Online Divn.NPR-12/2025-26,Periodical Maintenance of P.W.D Road T-2 to Kuhudi Road for the year 2025-26,1.0,3364430.0,TAPAN KUMAR SETHY,INR,"845,560.26",Finance,OPENED,Rasmita Sahoo,30-Jan-2026 10:27 AM,,BOQ Comparative Chart,1,3364290,BANSHI DHAR LENKA,23-Jan-2026 06:04 PM,Rejected-Finance,Not Selected in lottery system,02-Apr-2026 07:10 PM,02-Apr-2026,"INR 845,560.26",90.0,Mausumi Mishra,05-May-2026 06:43 PM,T2.pdf (722.00 KB),"S.E RW Division, Nimapara",Internal,"DAO, Estimator, AEE, RW, Sub-Division, Nimapara/ Konark",Rasmita Sahoo,03-Mar-2026 12:24 PM,techsummary_576432.pdf (748.28 KB),AOC
,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3362479,PRAMOD KUMAR SENAPATI,22-Jan-2026 01:53 PM,Rejected-Finance,Not Selected in lottery system,02-Apr-2026 07:10 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3363427,SANKAR PARIDA,22-Jan-2026 12:29 PM,Rejected-Finance,Not Selected in lottery system,02-Apr-2026 07:10 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3364749,SUDHANSU KUMAR BISWAL,24-Jan-2026 02:54 PM,Rejected-Finance,Not Selected in lottery system,02-Apr-2026 07:10 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3364430,TAPAN KUMAR SETHY,23-Jan-2026 09:00 PM,Accepted-AOC,Work has been awarded to in lottery system,05-May-2026 06:43 PM,,,,,,,,,,,,,AOC
