S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,3322635.0,SUVAJIT CHOUDHURY,INR,"26,422,154",CE RW I||RWCIRCLE-BARIPADA,2025_CERWI_122684_8,NCB No 395 Road Work,Construction of Road from Durgapur Hata Chhaka to Sarabana via Purunapani road under MMSY-CMRL in the District of Mayurbhanj for the year 2025-26.,Technical,07 Nos of bidders participated,Akshaya Kumar Naik,02-Feb-2026 11:36 AM,,"CCE RW Circle, Baripada",Internal,,Akshaya Kumar Naik,07-Mar-2026 12:43 PM,finsummary_569823.pdf (455.17 KB),"CCE RW Circle, Baripada",Internal,,Akshaya Kumar Naik,02-Feb-2026 11:55 AM,05-Feb-2026 12:00 PM,techsummary_569823.pdf (452.25 KB),Finance,07 Nos of bidders admitted,Akshaya Kumar Naik,03-Mar-2026 12:52 PM,,BOQ Comparative Chart,17-Apr-2026,"INR 26,422,154",270.0,Akshaya Kumar Naik,25-May-2026 11:21 AM,Durgapur_hata.pdf (446.00 KB),1,3323272,AJAY KUMAR ROUT,05-Jan-2026 03:27 PM,Rejected-AOC,L1,25-May-2026 11:21 AM,AOC,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, RC, PAN, GSTIN and EMD etc as per DTCN",CE RW I||RWCIRCLE-BARIPADA,NCB No 395 Road Work,2025_CERWI_122684_8,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CCE RWC Baripada,CCE RWC Baripada,1.0,Date Corrigendum,Date,,06-Dec-2025 03:00 PM,06-Jan-2026 11:00 AM,06-Dec-2025 03:00 PM,05-Jan-2026 05:00 PM,06-Dec-2025 03:00 PM ,03-Jan-2026 05:00 PM ,06-Dec-2025 03:00 PM,05-Jan-2026 05:00 PM,05-Feb-2026 12:00 PM,"3,10,810",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Construction of Road from Durgapur Hata Chhaka to Sarabana via Purunapani road under MMSY-CMRL in the District of Mayurbhanj for the year 2025-26.,Construction of Road from Durgapur Hata Chhaka to Sarabana via Purunapani road under MMSY-CMRL in the District of Mayurbhanj for the year 2025-26.,Please refer Tender documents. ,NA ,"3,10,81,000",Civil Works - Roads,NA ,Tender,90.0,270.0,"SE RW Division, Udala",757041.0,NA ,NA ,NA ,CCE RWC Baripada,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3333716,GOLAK BIHARI NAYAK,02-Jan-2026 09:21 PM,Rejected-AOC,L1,25-May-2026 11:21 AM,AOC,,,.pdf,"ATO, similar nature of work experience etc as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3343779,JEETESH RANJAN BEHERA,04-Jan-2026 12:20 PM,Rejected-AOC,L1,25-May-2026 11:21 AM,AOC,,,.pdf,"Machineries, Affidavit etc as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3344359,KIRAN KUMAR DAS,04-Jan-2026 09:22 PM,Rejected-AOC,L1,25-May-2026 11:21 AM,AOC,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3342918,KRUSHNA KUMAR KHANDELWAL,05-Jan-2026 02:54 PM,Rejected-AOC,L1,25-May-2026 11:21 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3317428,Nanda Kishore Bindhani,05-Jan-2026 02:27 PM,Rejected-AOC,L1,25-May-2026 11:21 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3322635,SUVAJIT CHOUDHURY,22-Dec-2025 02:56 PM,Accepted-AOC,L1,25-May-2026 11:21 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
