Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,20-May-2026 01:48 PM,techsummary_583450.pdf (891.07 KB),20-May-2026,"INR 1,336,369",30.0,Somanath Tripathy,20-May-2026 01:55 PM,24.pdf (891.00 KB),"Contract Awarded to Smt, / Sri, / M/s Jagarnnath Pattnaik",1,3417299,CHINMAYA KUMAR PRAHARAJ,06-Mar-2026 02:22 PM,Rejected-AOC,reject due to 3rd lowest,20-May-2026 02:03 PM,Finance,"3Nos of bidders are participants, Tender under scrutiny.",Somanath Tripathy,07-Mar-2026 01:53 PM,finance_583450.pdf,BOQ Comparative Chart,1.0,3421284.0,JAGANNATH PATTNAIK,INR,"1,336,369",EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,2026_EICCL_126725_1,SE R and B Divn NoI Bam 65/2025-26,Comprehensive electrical Maintenance for office of the SE (R andB) Div 1 and O/o the CCE at BAM building,"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,20-May-2026 01:50 PM,finsummary_583450.pdf (891.07 KB),AOC,1.0,ICICI BANK,Comprehensive electrical Maintenance for office of the SE (R andB) Div 1 and O/o the CCE at BAM building,Comprehensive electrical Maintenance for office of the SE (R andB) Div 1 and O/o the CCE at BAM building,NA ,NA ,"20,24,801",Electrical Works,NA ,Tender,90.0,30.0,Ganjam,760005.0,NA ,NA ,NA ,SE R and B Division No I Berhampur,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost EMD(Online) RC,PAN, GSTIN, Affidavit Other Documents and Forms as per DTCN.",EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,SE R and B Divn NoI Bam 65/2025-26,2026_EICCL_126725_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,27-Feb-2026 04:00 PM,07-Mar-2026 11:30 AM,27-Feb-2026 04:00 PM,06-Mar-2026 04:00 PM,27-Feb-2026 04:00 PM ,06-Mar-2026 04:00 PM ,27-Feb-2026 04:00 PM,06-Mar-2026 04:00 PM,"6,000",0.0,Nil,Nil,No,SE R and B Division No I Berhampur,SE R and B Division No I Berhampur,"20,300",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,2,3421284,JAGANNATH PATTNAIK,06-Mar-2026 01:04 PM,Accepted-AOC,Win due to 1st lowest,20-May-2026 02:03 PM,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,3420926,SUJIT KUMAR NAHAK,05-Mar-2026 09:55 PM,Rejected-AOC,reject due to 2nd lowest,20-May-2026 02:03 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
