Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,11NOS BIDDERS,Rajendra Majhi,29-Jan-2026 01:47 PM,finance_576803.pdf,BOQ Comparative Chart,1,3366225,ASHOK MEHER,26-Jan-2026 03:42 PM,Rejected-Finance,NOT WINE THE LOTTERY,21-May-2026 09:42 AM,1.0,3366877.0,PARAME ADJUAD,INR,"335,551",CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-TITLAGARH,2026_CERWI_124820_18,EETIG-ONLINE-14-2025-26,SR to R.I. office at Marlad under Titilagarh block for the year 2025-26,21-May-2026,"INR 335,551",180.0,Rajendra Majhi,21-May-2026 09:44 AM,3.pdf (205.00 KB),RAJENDRA MAJHI,Internal,EE DAO ESTIMATOR,Rajendra Majhi,21-May-2026 09:38 AM,techsummary_576803.pdf (204.88 KB),RAJENDRA MAJHI,Internal,EE DAO ESTIMATOR,Rajendra Majhi,21-May-2026 09:42 AM,finsummary_576803.pdf (204.88 KB),AOC,1.0,ICICI BANK,CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-TITLAGARH,EETIG-ONLINE-14-2025-26,2026_CERWI_124820_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,20-Jan-2026 11:00 AM,28-Jan-2026 11:00 AM,20-Jan-2026 11:00 AM,27-Jan-2026 05:00 PM,20-Jan-2026 11:00 AM ,27-Jan-2026 11:00 AM ,20-Jan-2026 11:00 AM,27-Jan-2026 05:00 PM,"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN.GST,CONTRACTOR REGISTRATION CERTIFICATE,AFFIDAVIT REGARDING CORRECTNESS,LABOUR LICENSE",THE SE RWD TITILAGARH,O/O THE SE RWD TITILAGARH,SR to R.I. office at Marlad under Titilagarh block for the year 2025-26,SR to R.I. office at Marlad under Titilagarh block for the year 2025-26,PLEASE REFER TENDER DOCUMENTS ,NA ,"3,35,887",Civil Works - Buildings,NA ,Tender,90.0,180.0,TITILAGARH,767042.0,NA ,NA ,NA ,O/O THE SE RWD TITILAGARH,No ,No,"3,360",Yes,fixed,,Nil,Nil,AOC
,,,,,,2,3367975,BINOD TANDI,27-Jan-2026 03:01 PM,Rejected-Finance,NOT WINE THE LOTTERY,21-May-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NO RELATION CERTIFICATE AND OTHER RELEVANT DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3367336,Bishnu Sahu,27-Jan-2026 10:53 AM,Rejected-Finance,NOT WINE THE LOTTERY,21-May-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3367724,DUSILA SAHU,27-Jan-2026 03:42 PM,Rejected-Finance,NOT WINE THE LOTTERY,21-May-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3367710,manorama sahu,27-Jan-2026 02:07 PM,Rejected-Finance,NOT WINE THE LOTTERY,21-May-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3365357,NIRMALA BEHERA,26-Jan-2026 05:42 PM,Rejected-Finance,NOT WINE THE LOTTERY,21-May-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3366877,PARAME ADJUAD,27-Jan-2026 04:16 PM,Accepted-AOC,AOC,21-May-2026 09:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3366386,SAGARIKA RATH,26-Jan-2026 06:00 PM,Rejected-Finance,NOT WINE THE LOTTERY,21-May-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3365949,SATYABHAMA BEHERA,26-Jan-2026 09:30 PM,Rejected-Finance,NOT WINE THE LOTTERY,21-May-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3368379,SUDHAMAYEE SAHU,27-Jan-2026 03:40 PM,Rejected-Finance,NOT WINE THE LOTTERY,21-May-2026 09:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
