EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"26,851",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Papercost, EMD,Contractor license,Affidavit,PAN,GSTIN and other document as per DTCN",1.0,ICICI BANK,Construction of Dormitory at Pajilibandha Sevashram under Padmapur Block,Construction of Dormitory at Pajilibandha Sevashram under Padmapur Block,Please refer Tender documents. ,NA ,"26,85,068",Civil Works - Buildings,NA ,Tender,90.0,180.0,Gunupur,765022.0,NA ,NA ,NA ,"O/o Project Administrator, ITDA, Gunupur",No ,No,22-Jul-2025 04:00 PM,06-Aug-2025 11:00 AM,22-Jul-2025 04:00 PM,05-Aug-2025 05:00 PM,22-Jul-2025 04:00 PM ,05-Aug-2025 05:00 PM ,22-Jul-2025 04:00 PM,05-Aug-2025 05:00 PM,25-Aug-2025 11:00 AM,ST and SC Development Deptt||ITDA Gunupur,ITDAGNP-01/2025-26,2025_STSCD_115810_25,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,"O/o Project Administrator, ITDA, Gunupur","O/o Project Administrator, ITDA, Gunupur",AOC,Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,13-May-2026 11:15 AM,finsummary_546849.pdf (845.81 KB),Technical,Technical Evalation,Ajaya Kumar Pradhan,23-Aug-2025 07:34 PM,technical_546849.pdf,Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,23-Aug-2025 07:36 PM,25-Aug-2025 11:00 AM,techsummary_546849.pdf (169.88 KB),Finance,proceeding,Ajaya Kumar Pradhan,13-May-2026 11:10 AM,finance_546849.pdf,BOQ Comparative Chart,1,3022270,AKASH KUAMR DAS,05-Aug-2025 12:04 PM,Rejected-Finance,Not Sucess in the Lottery Process,13-May-2026 11:15 AM,1.0,3023395.0,SIBASIS SAHU,INR,"2,282,576.49",ST and SC Development Deptt||ITDA Gunupur,2025_STSCD_115810_25,ITDAGNP-01/2025-26,Construction of Dormitory at Pajilibandha Sevashram under Padmapur Block,13-May-2026,"INR 2,282,576.49",180.0,Ajaya Kumar Pradhan,13-May-2026 11:18 AM,2226.pdf (310.00 KB),"PA,ITDA, AEE,ITDA, Gunupur",AOC
,,,,,,2.0,Finance,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3023427,Alada Majhi,05-Aug-2025 01:03 PM,Rejected-Finance,Not Sucess in the Lottery Process,13-May-2026 11:15 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3023389,BODEPU SONIA,04-Aug-2025 04:30 PM,Rejected-Finance,Not Sucess in the Lottery Process,13-May-2026 11:15 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3023395,SIBASIS SAHU,04-Aug-2025 11:48 PM,Accepted-AOC,Awarded to Lowest 1,13-May-2026 11:18 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,3018968,SUJIT KUMAR PANIGRAHI,31-Jul-2025 12:13 PM,Rejected-Finance,Not Sucess in the Lottery Process,13-May-2026 11:15 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,3020639,SURYA DAS,01-Aug-2025 04:39 PM,Rejected-Finance,Not Sucess in the Lottery Process,13-May-2026 11:15 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,3017211,WAIRUMPI SABAR,30-Jul-2025 11:58 AM,Rejected-Finance,Not Sucess in the Lottery Process,13-May-2026 11:15 AM,,,,,,,,,,,,,,,,,AOC
