Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"6,000",0.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Document as per Tender Notice,09-Mar-2026 10:00 AM,20-Mar-2026 11:00 AM,09-Mar-2026 10:00 AM,19-Mar-2026 05:00 PM,NA ,NA ,09-Mar-2026 10:00 AM,19-Mar-2026 05:00 PM,09-Apr-2026 06:00 PM,1,ICICI BANK,"Repair of road from Sub-Jail to Shree Metalik colony, Ward No.4, Barbil Municipality","Repair of road from Sub-Jail to Shree Metalik colony, Ward No.4, Barbil Municipality",Please refer Tender documents. ,NA ,"14,98,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality,No ,No,"14,980",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Barbil Municipality,BBLM-7/2025-26,2026_ORULB_126907_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,AOC,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,08-May-2026 11:58 AM,finsummary_584167.pdf (364.83 KB),Municipal Bodies||Barbil Municipality,2026_ORULB_126907_8,BBLM-7/2025-26,"Repair of road from Sub-Jail to Shree Metalik colony, Ward No.4, Barbil Municipality",Technical,open,Ramesh Chandra Nayak,20-Mar-2026 05:05 PM,technical_584167.pdf,1.0,3434998.0,ABHISHEK KUMAR SINGH,INR,"1,570,791",08-May-2026,"INR 1,570,791",90.0,Ramesh Chandra Nayak,08-May-2026 12:00 PM,WO8.pdf (267.00 KB),Contact value including GST,1,3434998,ABHISHEK KUMAR SINGH,18-Mar-2026 01:21 PM,Accepted-AOC,Lowest,08-May-2026 12:00 PM,Finance,open,Purna Chandra Mahanta,10-Apr-2026 06:00 PM,finance_584167.pdf,BOQ Comparative Chart,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,09-Apr-2026 05:28 PM,09-Apr-2026 06:00 PM,techsummary_584167.pdf (511.74 KB),AOC
,,,,,2,Finance,.xls,BOQ,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3435027,RAJAT KUMAR DAS,18-Mar-2026 01:40 PM,Rejected-Finance,Second,08-May-2026 11:58 AM,,,,,,,,,,,,,,AOC
