Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
Finance,FOR TECHNICAL EVALUATION,Sudhir Ranjan Mallik,06-May-2026 12:52 PM,,BOQ Comparative Chart,1.0,3461162.0,vikas trading company,INR,"344,000",Odisha State Co. Milk Producers Federation Ltd.,2026_OMFED_127995_5,07 /MM/CFP/56/ 2026-2027/19,Supply of CALCITE POWDER to Radhadamodarpur,DY. Manager MM,Internal,,Sudhir Ranjan Mallik,06-May-2026 01:19 PM,finsummary_587537.pdf (92.40 KB),DY. Manager MM,Internal,,Sudhir Ranjan Mallik,06-May-2026 12:57 PM,techsummary_587537.pdf (72.72 KB),1.0,3461162.0,vikas trading company,22-Apr-2026 12:11 PM,Accepted-AOC,L1,06-May-2026 01:24 PM,06-May-2026,"INR 344,000",60.0,Sudhir Ranjan Mallik,06-May-2026 01:24 PM,4775.PDF (183.00 KB),AOC,10-Apr-2026 10:00 AM,23-Apr-2026 11:00 AM,10-Apr-2026 10:00 AM,22-Apr-2026 05:00 PM,NA ,NA ,10-Apr-2026 10:00 AM,22-Apr-2026 05:00 PM,590.0,0.0,Nil,Nil,No,"20,000",Yes,fixed,,Nil,Nil,Supply of CALCITE POWDER to Radhadamodarpur,Supply of CALCITE POWDER to Radhadamodarpur,Please refer Tender Document ,NA ,"6,50,00,000",Miscellaneous Goods,NA ,Tender,60.0,60.0,Radhadamodarpur,754029.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,Odisha State Co. Milk Producers Federation Ltd.,07 /MM/CFP/56/ 2026-2027/19,2026_OMFED_127995_5,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,Managing Director,"D2, Sahid Nagar, BBSR",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Other documents as per DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,AOC
