Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PHEO||PH Circle Bhawanipatna||PH Division Balangir,2026_PHEO_126686_2,ACEPHBGR 19/2025-26,Automation of existing 4.5 MLD Water Treatment Plant and Intake well of Boudh NAC.,1.0,3427759.0,Drite Automation and Engineering,INR,"19,979,582",Additional Chief Engineer,Internal,"Additional Chief Engineer, Divisional Accounts Officer, SE Estimator",Indrajit Sahu,17-Apr-2026 01:36 PM,18-Apr-2026 11:00 AM,techsummary_583328.pdf (309.77 KB),Additional Chief Engineer,Internal,"Additional Chief Engineer, Divisional Accounts Officer, SE Estimator",Indrajit Sahu,18-May-2026 11:26 AM,finsummary_583328.pdf (2271.80 KB),18-May-2026,"INR 19,979,582",180.0,Indrajit Sahu,18-May-2026 11:30 AM,wo.pdf (2687.00 KB),L1 bidder has respond,1,3427439,CIMCON SOFTWARE INDIA PRIVATE LIMITED,11-Mar-2026 08:16 PM,Rejected-AOC,Rejected as per OPWD code,18-May-2026 11:30 AM,Technical,Opening summary,Indrajit Sahu,12-Mar-2026 05:35 PM,technical_583328.pdf,Finance,Financial bid has opened,Indrajit Sahu,18-Apr-2026 11:13 AM,finance_583328.pdf,BOQ Comparative Chart,AOC,PHEO||PH Circle Bhawanipatna||PH Division Balangir,ACEPHBGR 19/2025-26,2026_PHEO_126686_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Date Change,Date,,1.0,Fee/PreQual/Technical,.pdf,"Tender paper cost, EMD, PAN, GSTIN, Contractor Registration Certificate, Experience Certificate, etc","10,000",0.0,Nil,Nil,No,26-Feb-2026 06:30 PM,12-Mar-2026 04:00 PM,26-Feb-2026 06:30 PM,12-Mar-2026 11:00 AM,26-Feb-2026 06:30 PM ,10-Mar-2026 05:00 PM ,26-Feb-2026 06:30 PM,12-Mar-2026 11:00 AM,18-Apr-2026 11:00 AM,1.0,ICICI BANK,"Additional Chief Engineer, P.H. Division, Balangir","Additional Chief Engineer, P.H. Division, Balangir","2,56,477",Yes,percentage,1.0%,Nil,Nil,Automation of existing 4.5 MLD Water Treatment Plant and Intake well of Boudh NAC.,Automation of existing 4.5 MLD Water Treatment Plant and Intake well of Boudh NAC.,Please refer DTCN ,NA ,"2,56,47,730",Civil Works - Water Works,NA ,Tender,120.0,180.0,Boudh Town,762014.0,NA ,NA ,NA ,"Additional Chief Engineer, P.H. Division, Balangir",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3427759,Drite Automation and Engineering,11-Mar-2026 07:37 PM,Accepted-AOC,Awarded as per OPWD code,18-May-2026 11:30 AM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3428044,RANJIT KUMAR SWAIN,12-Mar-2026 10:25 AM,Rejected-AOC,Rejected as per OPWD code,18-May-2026 11:30 AM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
