Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
18-May-2026,INR 0,120.0,Nilakantha Kisan,18-May-2026 10:35 AM,UNNATI.pdf (153.00 KB),Municipal Bodies||Belpahar Municipal Council,2025_ORULB_114739_15,EO/BPHM02/25-26,Constn of Pavor road with drain from Punjabi house to Ramesh sen house in W.N.-07,1.0,2992036.0,TANKADHAR KHAMARI,INR,0.0,1,2992321,SABITRI SUNDRAY,07-Jul-2025 03:47 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-APPENDIX-D T&P NOT SSUBMITTED,25-Jul-2025 10:41 AM,Finance,ok,Nilakantha Kisan,25-Jul-2025 10:41 AM,finance_544142.pdf,BOQ Comparative Chart,Nimai Charan Panda,Internal,,Nilakantha Kisan,11-Aug-2025 04:08 PM,finsummary_544142.pdf (256.50 KB),Nimai Charan Panda,Internal,,Nilakantha Kisan,30-Jul-2025 12:40 PM,techsummary_544142.pdf (256.50 KB),AOC,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,26-Jun-2025 10:00 AM,08-Jul-2025 11:00 AM,26-Jun-2025 10:00 AM,07-Jul-2025 05:00 PM,NA ,NA ,26-Jun-2025 10:00 AM,07-Jul-2025 05:00 PM,Constn of Pavor road with drain from Punjabi house to Ramesh sen house in W.N.-07,Constn of Pavor road with drain from Punjabi house to Ramesh sen house in W.N.-07,Please refer Tender documents. ,NA ,"12,00,000",Civil Works - Roads,NA ,Tender,90.0,120.0,Belpahar Municipality,768218.0,NA ,NA ,NA ,Belpahar Municipality Office,No ,No,Municipal Bodies||Belpahar Municipal Council,EO/BPHM02/25-26,2025_ORULB_114739_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"12,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of required documents as per DTCN,"Executive Officer,Belpahar Municipality",At/Po-Belpahar Dist-Jharsuguda Odisha-768218,AOC
,,,,,,,,,,,,,,,2,2990368,SANTWANA ENTERPRISE,05-Jul-2025 01:58 PM,Rejected-AOC,Cancelled due to non-avaibility of earmarked funds,18-May-2026 10:35 AM,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copies of online deposit receipt of EMD and cost of bid documents,,,AOC
,,,,,,,,,,,,,,,3,2992036,TANKADHAR KHAMARI,07-Jul-2025 01:16 PM,Accepted-AOC,Cancelled due to non-avaibility of earmarked funds,18-May-2026 10:35 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,AOC
