S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Extension of date,Date,,"EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY","EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY","15,600",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,19-Feb-2026 02:00 PM,09-Mar-2026 05:30 PM,19-Feb-2026 02:00 PM,09-Mar-2026 05:00 PM,NA ,NA ,19-Feb-2026 02:00 PM,09-Mar-2026 05:00 PM,Municipal Bodies||Bhawanipatna Municipality,BPM/07/2025-26,2026_ORULB_126263_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Improvement of Road and Drain with installation of Cover Slab from Jorepada UP School to Sishumandir in Ward No-05,Improvement of Road and Drain with installation of Cover Slab from Jorepada UP School to Sishumandir in Ward No-05,Please refer Tender documents. ,NA ,"15,55,932",Civil Works - Others,NA ,Tender,90.0,30.0,BHAWANIPATNA MUNICIPALITY,766001.0,NA ,NA ,NA ,BHAWANIPATNA MUNICIPALITY,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC,Chairperson,Internal,,Pramod Kumar Padhi,10-May-2026 08:38 PM,finsummary_581844.pdf (323.27 KB),Municipal Bodies||Bhawanipatna Municipality,2026_ORULB_126263_9,BPM/07/2025-26,Improvement of Road and Drain with installation of Cover Slab from Jorepada UP School to Sishumandir in Ward No-05,1.0,3414977.0,SARITA SAHU,INR,"1,554,376.96",Finance,ok,Pramod Kumar Padhi,10-May-2026 01:57 PM,,BOQ Comparative Chart,1,3423616,BANAMALI NAIK,09-Mar-2026 08:29 AM,Rejected-Finance,L3,10-May-2026 08:38 PM,10-May-2026,"INR 1,554,376.96",30.0,Pramod Kumar Padhi,10-May-2026 08:41 PM,41PROCEEDING.pdf (323.00 KB),Chairperson,Internal,,Pramod Kumar Padhi,10-May-2026 08:34 PM,techsummary_581844.pdf (323.27 KB),AOC
,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,2,3418678,BIKASH KUMAR SAHANI,04-Mar-2026 10:48 PM,Rejected-AOC,l2,10-May-2026 08:42 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3419486,DEEPAK KUMAR SAHANI,05-Mar-2026 02:20 PM,Rejected-Finance,L3,10-May-2026 08:38 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3424312,HARI SHANKAR PATNAIK,09-Mar-2026 04:26 PM,Rejected-Finance,L3,10-May-2026 08:38 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3414957,JANAKI PUJHARI,03-Mar-2026 11:39 AM,Rejected-Finance,L3,10-May-2026 08:38 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3415252,NILAKANTHA SAHU,03-Mar-2026 04:22 PM,Rejected-Finance,L3,10-May-2026 08:38 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3414977,SARITA SAHU,03-Mar-2026 06:17 PM,Accepted-AOC,awarded,10-May-2026 08:42 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3421242,SHASHI BHUSAN PRAHARAJ,08-Mar-2026 08:10 PM,Rejected-Finance,L3,10-May-2026 08:38 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3421428,SIMANCHAL PRADHAN,07-Mar-2026 03:54 PM,Rejected-Finance,L3,10-May-2026 08:38 PM,,,,,,,,,,,,,AOC
