Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Dy Manager MM,Internal,,Sudhir Ranjan Mallik,30-May-2026 11:31 AM,techsummary_588202.pdf (77.24 KB),1,3477885,MOLD-TEK PACKAGING LIMITED,07-May-2026 06:04 PM,Accepted-AOC,L1,30-May-2026 12:22 PM,30-May-2026,"INR 7,760,200",30.0,Sudhir Ranjan Mallik,30-May-2026 12:22 PM,BUCKET30.pdf (2242.00 KB),Finance,FOR EVALUATION OF TECHNICAL BID,Sudhir Ranjan Mallik,30-May-2026 10:48 AM,,BOQ Comparative Chart,1.0,3467451.0,Taigus Pvt Ltd,INR,"897,600",Odisha State Co. Milk Producers Federation Ltd.,2026_OMFED_128273_3,MM/113/AT/ 2026-27/55,SUPPLY OF PPCP/PP EMPTY CURD BUCKET WITH CB BOX,Dy Manager MM,Internal,,Sudhir Ranjan Mallik,30-May-2026 11:36 AM,finsummary_588202.pdf (77.24 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate","3,00,000",Yes,fixed,,Nil,Nil,Odisha State Co. Milk Producers Federation Ltd.,MM/113/AT/ 2026-27/55,2026_OMFED_128273_3,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,590.0,0.0,Nil,Nil,No,21-Apr-2026 10:00 AM,08-May-2026 03:00 PM,21-Apr-2026 10:00 AM,08-May-2026 02:00 PM,NA ,NA ,21-Apr-2026 10:00 AM,08-May-2026 02:00 PM,Managing Director,"D2, Sahid Nagar, BBSR",1.0,ICICI BANK,SUPPLY OF PPCP/PP EMPTY CURD BUCKET WITH CB BOX,SUPPLY OF PPCP/PP EMPTY CURD BUCKET WITH CB BOX,Please refer Tender Document ,NA ,"3,00,00,000",Miscellaneous Goods,NA ,Tender,30.0,30.0,ARILO DAIRY,754006.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,AOC
,,,,,,2,3475604,Nilkamal Limited,08-May-2026 11:21 AM,Rejected-Finance,L3,30-May-2026 11:36 AM,,,,,,,,,,,,,2.0,3474431.0,Paras Polymers,INR,"5,185,000",,,,,,,,,,,AOC,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3474431,Paras Polymers,04-May-2026 06:15 PM,Accepted-AOC,L1,30-May-2026 12:22 PM,,,,,,,,,,,,,3.0,3477885.0,MOLD-TEK PACKAGING LIMITED,INR,"1,677,600",,,,,,,,,,,AOC,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3474324,shree varnika techno pack pvt ltd,06-May-2026 04:17 PM,Rejected-Finance,L2,30-May-2026 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3467451,Taigus Pvt Ltd,08-May-2026 12:38 PM,Accepted-AOC,L1,30-May-2026 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
