Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Additional Chief Engineer P.H,Internal,"Additional Chief Engineer P.H , DAO , Estimator , Asst Executive Engineer P.H Sub-Div Chatrapur",Prasanta Kumar Das,04-May-2026 06:35 PM,finsummary_576813.pdf (400.79 KB),04-May-2026,"INR 49,309,443",360.0,Prasanta Kumar Das,04-May-2026 06:44 PM,order.pdf (5430.00 KB),DRC Infra Project LLP A Class contractor is L1 Bidder,1,3378878,ALOK RANJAN PARIDA,03-Feb-2026 01:50 PM,Rejected-AOC,Accepted,04-May-2026 06:44 PM,Technical,5 (Five) no Bidders found online,Prasanta Kumar Das,10-Mar-2026 01:47 PM,technical_576813.pdf,Finance,5 (Five) no Tenderer are participated on line,Prasanta Kumar Das,04-May-2026 06:14 PM,finance_576813.pdf,BOQ Comparative Chart,1.0,3378205.0,DRC INFRA PROJECT LLP,INR,"49,309,443",PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,2026_PHEO_124833_1,ACEPHCBAM-13/2025-26 Dt.12.01.2026,Laying of Balance RWRM from new intake well site at Hiradharabati with provision of Distribution pipes in accordance with (SWAP III) projects for Kodala water supply Scheme under state plan-2025-26 (SUJAL),Additional Chief Engineer P.H,Internal,"Additional Chief Engineer P.H , DAO, Asst Executive Engineer P.H Sub - Div-Chatrapur, Estimator,",Prasanta Kumar Das,10-Mar-2026 01:56 PM,10-Mar-2026 04:00 PM,techsummary_576813.pdf (1211.88 KB),AOC,Additional Chief Engineer P.H,"Office of the Additional Chief Engineer, P.H.Circle Berhampur functioning at Chatrapur",1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender Paper, EMD, PAN, GSTIN, Affidavits as per DTCN","10,000",0.0,Nil,Nil,Yes,"6,59,658",Yes,percentage,1.0%,Nil,Nil,Laying of Balance RWRM from new intake well site at Hiradharabati with provision of Distribution pipes in accordance with (SWAP III) projects for Kodala water supply Scheme under state plan-2025-26 (SUJAL),Laying of Balance RWRM from new intake well site at Hiradharabati with provision of Distribution pipes in accordance with (SWAP III) projects for Kodala water supply Scheme under state plan-2025-26 (SUJAL),Please refer Tender documents. ,NA ,"6,59,65,811",Civil Works - Water Works,NA ,Tender,120.0,360.0,Kodola,761032.0,Chatrapur ,"Office of the Additional Chief Engineer, P.H.Circle Berhampur functioning at Chatrapur ",27-Jan-2026 12:30 PM ,Chatrapur,No ,No,20-Jan-2026 11:00 AM,06-Feb-2026 12:30 PM,20-Jan-2026 11:00 AM,03-Feb-2026 05:30 PM,20-Jan-2026 11:00 AM ,02-Feb-2026 05:30 PM ,20-Jan-2026 11:00 AM,03-Feb-2026 05:30 PM,10-Mar-2026 04:00 PM,1.0,ICICI BANK,PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,ACEPHCBAM-13/2025-26 Dt.12.01.2026,2026_PHEO_124833_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,2,3378827,ASHISH MOHANTY,03-Feb-2026 01:40 PM,Rejected-AOC,Accepted,04-May-2026 06:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,3378205,DRC INFRA PROJECT LLP,03-Feb-2026 11:45 AM,Accepted-AOC,Accepted,04-May-2026 06:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3378225,SATYAJIT PATRA,03-Feb-2026 11:31 AM,Rejected-AOC,Accepted,04-May-2026 06:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3377865,SURYA NARAYAN SAHU,03-Feb-2026 01:13 PM,Rejected-AOC,Accepted,04-May-2026 06:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
