Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"10,000",0.0,Nil,Nil,No,"Chief Construction Engineer,R.W Circle KPD-JJP","O/o CCE,R.W Circle,Kendrapara-Jajpur","2,05,454",Yes,percentage,1.0%,Nil,Nil,1.0,Date Corrigendum,Date,,CE RW I||RWCIRCLE-KENDRAPARA,Tender Online RCK-17/25,2025_CERWI_121468_14,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,21-Nov-2025 03:30 PM,06-Dec-2025 11:00 AM,21-Nov-2025 03:30 PM,05-Dec-2025 05:00 PM,21-Nov-2025 03:30 PM ,05-Dec-2025 02:00 PM ,21-Nov-2025 03:30 PM,05-Dec-2025 05:00 PM,27-Jan-2026 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, GST, EMD PAN,RC,Affidavit regarding correctness",1.0,ICICI BANK,Improvement to Road and CD work of MDR-14 to Pagira Road under Impvt. to -Existing RD road in the Dist. of Jajpur for the year 2025-26.,Construction of road works,please refer tender documents ,NA ,"2,05,45,350",Civil Works - Roads,NA ,Tender,90.0,180.0,Jajpur,755001.0,NA ,NA ,NA ,"O/o CCE,R.W Circle,Kendrapara-Jajpur",No ,No,AOC,Technical,06 no of bidders have been participated,Nibedita Nayak,06-Dec-2025 03:29 PM,,CCE,Internal,,Satyajit Dalai,02-May-2026 01:59 PM,finsummary_566287.pdf (120.45 KB),Finance,05 no of bidders have been participated,Satyajit Dalai,28-Jan-2026 01:23 PM,,BOQ Comparative Chart,CCE,Internal,PA to CCE RW Circle Kendrapara-Jajpur S.E R.W Division Kendrapara DAO R.W Division Jajpur,Nibedita Nayak,21-Jan-2026 10:29 AM,27-Jan-2026 03:00 PM,techsummary_566287.pdf (3222.20 KB),02-May-2026,"INR 17,465,602",180.0,Satyajit Dalai,02-May-2026 02:03 PM,(0.00 KB),The work has ben awarded to Maa Santoshi Construction.,CE RW I||RWCIRCLE-KENDRAPARA,2025_CERWI_121468_14,Tender Online RCK-17/25,Improvement to Road and CD work of MDR-14 to Pagira Road under Impvt. to -Existing RD road in the Dist. of Jajpur for the year 2025-26.,1.0,3256486.0,MAA SANTOSHI CONSTRUCTION,INR,"17,465,602",1,3256486,MAA SANTOSHI CONSTRUCTION,29-Nov-2025 08:44 PM,Accepted-AOC,The work has ben awarded to Maa Santoshi Construction.,02-May-2026 02:06 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Labour license, Similar nature of work, Work in hand, Annual Turn Over, No relation certificate",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3275088,M/S MAA SANTOSHI CONSTRUCTION,04-Dec-2025 02:30 PM,Rejected-Technical,Disqualified due to insufficient similar nature of work experience as per clause no. 2.1 (4) of eligibility criteria of General Instructions to tenderers of DTCN.,21-Jan-2026 10:29 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery own obtained on hireBalance sheet, Bidder Contact address and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3282654,PRAMOD KUMAR SAMAL,05-Dec-2025 04:59 PM,Rejected-Finance,Rejected bidder,02-May-2026 01:59 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3278790,RAKESH KUMAR SAHOO,04-Dec-2025 02:53 PM,Rejected-Finance,Rejected bidder,02-May-2026 01:59 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3281258,SUBHRAJIT SAHOO,05-Dec-2025 12:38 PM,Rejected-Finance,Rejected bidder,02-May-2026 01:59 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3280270,YASHOBANTA NAYAK,05-Dec-2025 11:20 AM,Rejected-Finance,Rejected bidder,02-May-2026 01:59 PM,AOC
