Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"Aul Embankment Division, Aul",Internal,,Sambit Kumar Sahoo,30-Nov-2025 06:32 PM,01-Dec-2025 10:00 AM,techsummary_562132.pdf (792.38 KB),Finance,All the bidders have been downloaded successfully.,Sambit Kumar Sahoo,04-Dec-2025 12:41 PM,finance_562132.pdf,BOQ Comparative Chart,1,3226296,ABHIRAM DAS,14-Nov-2025 11:52 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,22-May-2026,"INR 7,134,904",180.0,Sambit Kumar Sahoo,22-May-2026 05:19 PM,31.pdf (131.00 KB),"L1 bid of Sri SOUMYA RANJAN CHOWDHURY selected through transparent lottery system accepted by the S.E., Aul Embankment Division for award of contract.",1.0,3228538.0,SOUMYA RANJAN CHOWDHURY,INR,"7,134,904",CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||AUL Embankment Div AUL,2025_AULE_120859_27,e-Procurement Notice No.AED-15 OF 2025-26,AUL 31 Protection to Scoured bank of river Brahmani Right from RD 7.700 KM to 7.757 KM.,Technical,All the bids are downloaded successfully.,Kshirod Kumar Mohapatra,24-Nov-2025 01:44 PM,technical_562132.pdf,AUL Embankment Div AUL,Internal,AUL Embankment Div AUL,Kshirod Kumar Mohapatra,23-Dec-2025 11:43 AM,finsummary_562132.pdf (891.97 KB),AOC,"84,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Contractor R.C, PAN, GSTIN, Affidavits, NRC, undertaking and any other documents as per SBD/DTCN",07-Nov-2025 10:00 AM,18-Nov-2025 11:00 AM,07-Nov-2025 10:00 AM,17-Nov-2025 05:00 PM,07-Nov-2025 10:00 AM ,17-Nov-2025 05:00 PM ,07-Nov-2025 10:00 AM,17-Nov-2025 05:00 PM,01-Dec-2025 10:00 AM,CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||AUL Embankment Div AUL,e-Procurement Notice No.AED-15 OF 2025-26,2025_AULE_120859_27,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AUL 31 Protection to Scoured bank of river Brahmani Right from RD 7.700 KM to 7.757 KM.,Protection to Scoured bank of river Brahmani Right from RD 7.700 KM to 7.757 KM.,Please refer Tender documents. ,NA ,"83,93,017",Civil Works - Others,NA ,Tender,90.0,180.0,Aul,754219.0,NA ,NA ,NA ,"S.E, Aul Embkt. Division, Aul",No ,No,"S.E, Aul Embkt. Division, Aul","S.E, Aul Embkt. Division, Aul-754219",1.0,ICICI BANK,"10,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,2,3226557,ANNADA PRASANNA OJHA,17-Nov-2025 08:12 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,AOC
,,,,,,,,,,,,,3,3230790,ARABIND BEHERA,17-Nov-2025 11:24 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3229076,ASWINI KUMAR ROUT,16-Nov-2025 04:53 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3229671,AVINASH PATTANAYAK,16-Nov-2025 04:55 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,3228232,BHABANI PRASAD NAYAK,17-Nov-2025 12:40 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,3231436,BIBEKANANDA MISHRA,17-Nov-2025 12:22 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,3216828,BIKRAM PRADHAN,12-Nov-2025 01:13 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,3230394,BINAYA KUMAR NATH,16-Nov-2025 10:52 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,3227410,BISWAJIT SAHOO,16-Nov-2025 02:21 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
