S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,3413573,AAXIS NANO TECHNOLOGIES PVT LTD,05-Mar-2026 01:21 PM,Accepted-AOC,Lowest amount quoted,05-May-2026 12:49 PM,Finance,ALL THE BIDS ARE OPENED SUCCESSFULLY.,Ghanasyama Behera,06-Mar-2026 04:43 PM,,BOQ Comparative Chart,Divisional Head WSEC-1,Internal,,Ghanasyama Behera,25-Mar-2026 02:24 PM,finsummary_581996.pdf (2261.58 KB),15-Apr-2026,"INR 2,588,000",60.0,Ghanasyama Behera,05-May-2026 12:47 PM,CEQMS.pdf (1467.00 KB),Divisional Head WSEC-1,Internal,,Ghanasyama Behera,25-Mar-2026 02:13 PM,techsummary_581996.pdf (538.48 KB),IDCO||IDCO||IDCO,2026_IDCO_126303_1,WSEC-I/EST/E-06/2025-26,SUPPLY INSTALLATION TESTING AND COMMISSIONING OF ONLINE CEQMS AT CETP SEA FOOD PARK DERAS,1.0,3413573.0,AAXIS NANO TECHNOLOGIES PVT LTD,INR,"2,588,000",AOC,"28,100",Yes,fixed,,Nil,Nil,19-Feb-2026 06:30 PM,06-Mar-2026 03:00 PM,19-Feb-2026 06:30 PM,05-Mar-2026 04:00 PM,19-Feb-2026 06:30 PM ,27-Feb-2026 04:00 PM ,19-Feb-2026 06:30 PM,05-Mar-2026 04:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"7,080",0.0,Nil,Nil,No,DIVISIONAL HEAD WSEC 1,IDCO TOWERS RUPALI SQUARE DIVISIONAL HEAD WSEC1,SUPPLY INSTALLATION TESTING AND COMMISSIONING OF ONLINE CEQMS AT CETP SEA FOOD PARK DERAS,SUPPLY INSTALLATION TESTING AND COMMISSIONING OF ONLINE CEQMS AT CETP SEA FOOD PARK DERAS,PLEASE REFER TENDER DOCUMENTS ,NA ,"28,10,000",Civil Works - Others,NA ,Tender,120.0,60.0,DERAS KHORDHA,752059.0,NA ,NA ,NA ,IDCO TOWERS RUPALI SQUARE BHUBANESWAR,No ,No,1.0,ICICI BANK,IDCO||IDCO||IDCO,WSEC-I/EST/E-06/2025-26,2026_IDCO_126303_1,Yes,National Competitive Bid,Turn-key,Works,1.0,No,No,Online,No,No,No,AOC
2,3417953,Analyser Instrument Co Pvt Ltd,05-Mar-2026 03:46 PM,Rejected-AOC,L2 bidder,05-May-2026 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC
3,3408899,NEVCO ENGINEERS PVT. LTD,05-Mar-2026 02:24 PM,Rejected-Technical,Not Fulfill all criteria as per DTCN,25-Mar-2026 02:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
