Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,subject to verification of original document,PRANAYA RANJAN BEHERA,03-Feb-2026 04:31 PM,,BOQ Comparative Chart,03-Feb-2026,"INR 13,269,254.138",270.0,SURAI MURMU,26-May-2026 08:19 PM,60_Order_Banabudamara.pdf (751.00 KB),ST and SC Development Deptt||ITDA Baripada,2025_STSCD_119029_60,ITDABPD-03/2025-26,Construction of New Hostel Building (50 seated) at Banabudamar PSH under Saraskona Block,1.0,3165014.0,SOUMYARANJAN PAUL,INR,"13,269,254.138",1,3166296,ABHISHEK BEHERA,29-Oct-2025 04:03 PM,Rejected-Finance,Not Qualified in transparent lottery system,03-Feb-2026 04:37 PM,"Collector and District Magistrate, Mayurbhanj",Internal,PA ITDA and Others,PRANAYA RANJAN BEHERA,03-Feb-2026 04:34 PM,techsummary_555052.pdf (10223.44 KB),"Collector and District Magistrate, Mayurbhanj",Internal,PA ITDA and Others,PRANAYA RANJAN BEHERA,03-Feb-2026 04:37 PM,finsummary_555052.pdf (10223.44 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor License, PAN, GST / Affidavit / Agreement / NEFT Details / Annex-A to D etc.,",ST and SC Development Deptt||ITDA Baripada,ITDABPD-03/2025-26,2025_STSCD_119029_60,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,PA ITDA BARIPADA,"MURGABADI, BARIPADA","1,56,100",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,09-Oct-2025 10:00 AM,30-Oct-2025 11:00 AM,09-Oct-2025 10:00 AM,29-Oct-2025 05:30 PM,NA ,NA ,09-Oct-2025 10:00 AM,29-Oct-2025 05:30 PM,1.0,ICICI BANK,Construction of New Hostel Building (50 seated) at Banabudamar PSH under Saraskona Block,Construction of New Hostel Building (50 seated) at Banabudamar PSH under Saraskona Block,B and A ,NA ,"1,56,09,050",Civil Works - Buildings,NA ,Tender,90.0,270.0,BARIPADA,757002.0,NA ,NA ,NA ,"ITDA, BARIPADA",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,2,3162144,AKASH KUMAR PAIDA,28-Oct-2025 10:11 AM,Rejected-Finance,Not Qualified in transparent lottery system,03-Feb-2026 04:37 PM,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,3,3164611,AMARENDRA KUMAR BASHA,28-Oct-2025 07:50 PM,Rejected-Finance,Not Qualified in transparent lottery system,03-Feb-2026 04:37 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,4,3163800,PANKAJ KUMAR SENAPATI,28-Oct-2025 03:36 PM,Rejected-Finance,Not Qualified in transparent lottery system,03-Feb-2026 04:37 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,5,3165014,SOUMYARANJAN PAUL,28-Oct-2025 10:58 PM,Accepted-AOC,L1,26-May-2026 08:19 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,6,3160271,SRI ANIRUDHA BEHERA,27-Oct-2025 04:40 PM,Rejected-Finance,Not Qualified in transparent lottery system,03-Feb-2026 04:37 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,7,3157761,SUDAM KUMAR SAHU,28-Oct-2025 03:41 PM,Rejected-Finance,Not Qualified in transparent lottery system,03-Feb-2026 04:37 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,8,3165733,SUSOBHAN SAMANTARAY,29-Oct-2025 12:44 PM,Rejected-Finance,Not Qualified in transparent lottery system,03-Feb-2026 04:37 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
