Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Divisional Officer,"RURAL WORKS DIVISION, KARANJIA","26,891",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,03-Feb-2026 11:00 AM,10-Feb-2026 11:00 AM,03-Feb-2026 11:00 AM,09-Feb-2026 05:00 PM,03-Feb-2026 11:00 AM ,07-Feb-2026 01:00 PM ,03-Feb-2026 11:00 AM,09-Feb-2026 05:00 PM,CE RW I||RWCIRCLE-BARIPADA||RW Division Karanjia,RWDKNJ-11/2025-26,2026_CERWI_125450_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of attendant rest shed building at Keshidiha PHC under Thakurmunda block under OMBADC for the year 2022-23.,Construction of attendant rest shed building at Keshidiha PHC under Thakurmunda block under OMBADC for the year 2022-23.,NA ,NA ,"26,89,120",Civil Works - Buildings,NA ,Tender,90.0,120.0,Mayurbhanj,757037.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, KARANJIA",No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GSTIN,All Affidavits as per DTCN",AOC,CE RW I||RWCIRCLE-BARIPADA||RW Division Karanjia,2026_CERWI_125450_1,RWDKNJ-11/2025-26,Construction of attendant rest shed building at Keshidiha PHC under Thakurmunda block under OMBADC for the year 2022-23.,Sushil Kumar Nayak,Internal,,Sushil Kumar Nayak,30-May-2026 07:55 PM,finsummary_579013.pdf (231.94 KB),Finance,opened,Sushil Kumar Nayak,30-May-2026 07:50 PM,finance_579013.pdf,BOQ Comparative Chart,1.0,3384442.0,PADMALOCHAN PANDA,INR,"2,688,851",1,3387609,BAIDYANATH HEMBRAM,09-Feb-2026 03:53 PM,Rejected-AOC,Disqualified,30-May-2026 07:57 PM,30-May-2026,"INR 2,688,851",120.0,Sushil Kumar Nayak,30-May-2026 07:57 PM,wkesh.pdf (250.00 KB),Sushil Kumar Nayak,Internal,,Sushil Kumar Nayak,30-May-2026 07:52 PM,techsummary_579013.pdf (271.08 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Boq,AOC,,,,,,,,,,,,,,,,,,,,,,2,3384442,PADMALOCHAN PANDA,08-Feb-2026 05:37 PM,Accepted-AOC,Winner of the lottery,30-May-2026 07:57 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3386219,SRIMANTA KUMAR DAS,08-Feb-2026 05:04 PM,Rejected-AOC,Disqualified,30-May-2026 07:57 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3388092,TARAKANTA PATTNAIK,09-Feb-2026 03:45 PM,Rejected-AOC,Disqualified,30-May-2026 07:57 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3387742,TUSAR JYOTI MOHANTA,09-Feb-2026 02:06 PM,Rejected-Technical,False statement in the affidavit.,30-May-2026 07:52 PM,,,,,,,,,,,,,AOC
