Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,FOR TECHNICAL EVALUATION,Sudhir Ranjan Mallik,23-Apr-2026 03:30 PM,,BOQ Comparative Chart,1.0,3459772.0,MARINE INTERNATIONAL,INR,"312,000",Odisha State Co. Milk Producers Federation Ltd.,2026_OMFED_127995_6,07 /MM/CFP/56/ 2026-2027/19,Supply of COMMON SALT at Radhadamodarpur,DY. Manager MM,Internal,,Sudhir Ranjan Mallik,06-May-2026 01:10 PM,finsummary_587540.pdf (92.40 KB),DY. Manager MM,Internal,,Sudhir Ranjan Mallik,06-May-2026 01:02 PM,techsummary_587540.pdf (72.72 KB),06-May-2026,"INR 312,000",60.0,Sudhir Ranjan Mallik,06-May-2026 01:36 PM,4771.PDF (181.00 KB),1,3455733,Anjaneya Agencies,18-Apr-2026 12:08 PM,Rejected-Finance,L2,06-May-2026 01:10 PM,AOC,Supply of COMMON SALT at Radhadamodarpur,Supply of COMMON SALT at Radhadamodarpur,Please refer Tender Document ,NA ,"6,50,00,000",Miscellaneous Goods,NA ,Tender,60.0,60.0,Radhadamodarpur,754029.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,1.0,ICICI BANK,590.0,0.0,Nil,Nil,No,Managing Director,"D2, Sahid Nagar, BBSR",Odisha State Co. Milk Producers Federation Ltd.,07 /MM/CFP/56/ 2026-2027/19,2026_OMFED_127995_6,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,"20,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate",10-Apr-2026 10:00 AM,23-Apr-2026 11:00 AM,10-Apr-2026 10:00 AM,22-Apr-2026 05:00 PM,NA ,NA ,10-Apr-2026 10:00 AM,22-Apr-2026 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3459772,MARINE INTERNATIONAL,21-Apr-2026 11:47 AM,Accepted-AOC,L1,06-May-2026 01:36 PM,AOC,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3460236,SHREE RADHA KRISHNA COMMERCIAL CORPORATION,22-Apr-2026 12:06 PM,Rejected-Finance,L3,06-May-2026 01:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,AOC
