Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
15-Oct-2025 02:00 PM,29-Oct-2025 11:00 AM,16-Oct-2025 09:00 AM,28-Oct-2025 05:00 PM,16-Oct-2025 09:00 AM ,24-Oct-2025 03:00 PM ,16-Oct-2025 09:00 AM,28-Oct-2025 05:00 PM,"5,030",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"O/O the Suptd. Engineer, R. W. Division,","O/O the Suptd. Engineer, R. W. Division,","4,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAGATSINGHPUR,Tender Online - 04 of 2025-26,2025_CERWI_119523_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, GSTIN, PAN, Regd. Cert, No Relation and affidavit towards Correctness Certificate",S/R to Janakadeipur to Basudevpur Road for the year 2025-26,S/R to Janakadeipur to Basudevpur Road for the year 2025-26,Please refer Tender documents. ,NA ,"5,03,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Jagatsinghpur,754103.0,NA ,NA ,NA ,"O/O the Suptd. Engineer, R. W. Division,",No ,No,AOC,eerwd,Internal,,Dipika Majhi,06-May-2026 12:39 PM,finsummary_556199.pdf (2522.31 KB),eerwd,Internal,,Dipika Majhi,08-Jan-2026 08:06 PM,techsummary_556199.pdf (738.39 KB),14-May-2026,"INR 427,709",30.0,Dipika Majhi,14-May-2026 11:17 AM,8357.pdf (2522.00 KB),AoC,1,3149156,BIBHUTI BHUSAN RAY,24-Oct-2025 06:30 PM,Rejected-Technical,L2 bidder,08-Jan-2026 08:06 PM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAGATSINGHPUR,2025_CERWI_119523_10,Tender Online - 04 of 2025-26,S/R to Janakadeipur to Basudevpur Road for the year 2025-26,1.0,3147124.0,Ranjan Kumar Jena,INR,"427,709",Finance,Summary,Dipika Majhi,08-Jan-2026 08:03 PM,finance_556199.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,3153613,BIJAYA BHOL,26-Oct-2025 11:27 AM,Rejected-Technical,L2 bidder,08-Jan-2026 08:06 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,3147124,Ranjan Kumar Jena,27-Oct-2025 03:19 PM,Accepted-AOC,L1 bidder,14-May-2026 11:17 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,3154135,SANTOSH KUMAR NAYAK,26-Oct-2025 02:00 PM,Rejected-Technical,L2 bidder,08-Jan-2026 08:06 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,3142507,SMT. PRAJJALINI SWAIN,22-Oct-2025 05:16 PM,Rejected-Technical,L2 bidder,08-Jan-2026 08:06 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,3150835,TANMAYA KUMAR MOHANTY,25-Oct-2025 12:51 PM,Rejected-Technical,L2 bidder,08-Jan-2026 08:06 PM,,,,,,,,,,,,,,,,AOC
