EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"85,100",Yes,fixed,,Nil,Nil,"CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Balangir",06 (BGR)/ 2025-26,2025_CEMIB_123777_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,SE MI DIVISION BALANGIR,O/O THE SE MI DIVISION BALANGIR,26-Dec-2025 10:00 AM,06-Jan-2026 10:00 AM,26-Dec-2025 10:00 AM,05-Jan-2026 05:00 PM,NA ,NA ,26-Dec-2025 10:00 AM,05-Jan-2026 05:00 PM,12-Jan-2026 12:10 PM,"10,000",0.0,Nil,Nil,No,Construction Of Tentulikhunti I Check Dam in Agalpur Block Of Balangir District Under The scheme MATY 3 0 for the year 2025 26,Construction Of Tentulikhunti I Check Dam in Agalpur Block Of Balangir District Under The scheme MATY 3 0 for the year 2025 26,Please refer Tender documents. ,NA ,"85,08,103",Civil Works - Water Works,NA ,Tender,90.0,120.0,Agalpur,767022.0,NA ,NA ,NA ,O/O THE SE MI DIVISION BALANGIR,No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Valid RC, valid GST, Valid PAN, Affidavit, NRC, Tender Cost, EMD, any other docs as per DTCN",AOC,"CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Balangir",2025_CEMIB_123777_4,06 (BGR)/ 2025-26,Construction Of Tentulikhunti I Check Dam in Agalpur Block Of Balangir District Under The scheme MATY 3 0 for the year 2025 26,Technical,RN SETHI,Rabindranath Sethi,12-Jan-2026 12:01 PM,,RN SETHI,Internal,,Rabindranath Sethi,19-Mar-2026 05:20 PM,finsummary_573243.pdf (222.15 KB),1.0,3345573.0,Rashmi Ranjan Padhan,INR,"8,534,631",19-Mar-2026,"INR 8,534,631",120.0,Rabindranath Sethi,19-Mar-2026 05:23 PM,Tentulikhunti.pdf (222.00 KB),1,3343696,ABHIJEET MANDAL,04-Jan-2026 08:31 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,RN SETHI,Internal,,Rabindranath Sethi,12-Jan-2026 12:06 PM,12-Jan-2026 12:10 PM,techsummary_573243.pdf (252.46 KB),Finance,RN SETHI,Rabindranath Sethi,19-Mar-2026 04:24 PM,finance_573243.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3342747,ABHIJIT PANIGRAHI,02-Jan-2026 06:58 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3345182,ABHISEK PANIGRAHI,05-Jan-2026 03:46 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3342711,AMIT KUMAR AGRAWAL,03-Jan-2026 01:34 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3345673,ANKIT MAJHI,05-Jan-2026 04:27 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3333117,ASHUTOSH MEHER,28-Dec-2025 12:19 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3344924,Bhawani Sankar Harpal,05-Jan-2026 02:07 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3344140,BIBEKA NANDA MISHRA,04-Jan-2026 06:33 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3341516,BIJAYA KUMBHAR,05-Jan-2026 02:07 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3344108,BISHNUDUTTA MISHRA,04-Jan-2026 06:19 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3343107,DEEPANJALI BEHERA,03-Jan-2026 01:20 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3345292,DEVENDRA KUANR,05-Jan-2026 02:18 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3345065,Dinesh Kumar Agrawal,05-Jan-2026 01:15 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3345246,INDRAMANI SAHU,05-Jan-2026 02:32 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3338867,JAJATI KESHARI ROUT,30-Dec-2025 10:49 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3345203,JANAKI BALLA HOTA,05-Jan-2026 02:05 PM,Rejected-Finance,Rejected,19-Mar-2026 05:20 PM,,,,,,,,,,,,,,AOC
