S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
1.0,3036342.0,sambhunath sahu,INR,44.87,Technical,All admitted for technical bid evaluation.,Pradeep Panda,17-Sep-2025 04:12 PM,,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Mayurbhanj,2025_OSCSC_116010_1,2029 - 16.07.2025 - Level-II for SUKRULI BLOCK,Selection and appointment of Level-II contractor for Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) OSWC KARANJIA to Retail Centers (FPS) for SUKRULI BLOCK in Mayurbhanj district,"COLLECTOR, MAYURBHANJ",External,"ADM, RTO, DLO, DSWO, CCSO",Pradeep Panda,29-Mar-2026 06:18 PM,finsummary_547161.pdf (3949.66 KB),"Collector, Mayurbhanj",External,"DWO, MAYURBHANJ, DLO, MAYURBHANJ, RTO, MAYURBHAJ, DSWO, MAYURBHANJ, CHIEF CSO, MAYURBHANJ",SUVENDU KUMAR ROUT,17-Sep-2025 08:11 PM,19-Sep-2025 11:30 AM,techsummary_547161.pdf (1126.06 KB),Finance,allowed,Pradeep Panda,25-Mar-2026 10:34 PM,,BOQ Comparative Chart,29-Mar-2026,INR 44.87,630.0,Pradeep Panda,30-Mar-2026 06:40 AM,Order21LIITC437210226compressed.pdf (143.00 KB),Sambhunath Sahu has been appointed as Level-II Transport Contractor at the rate of Rs.44.87 per Quintal for Sukruli Block for transportation of food grain from RRC to FPS points,1.0,3024545.0,AJIT KUMAR MALLICK,15-Aug-2025 09:00 PM,Rejected-Finance,L2,29-Mar-2026 06:18 PM,AOC,"5,900",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,ICICI BANK,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Mayurbhanj,2029 - 16.07.2025 - Level-II for SUKRULI BLOCK,2025_OSCSC_116010_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,Corrigendum on DTCN page 44 Appendix-I Notice No 2029 - 16.07.25,Technical Bid,,Selection and appointment of Level-II contractor for Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) OSWC KARANJIA to Retail Centers (FPS) for SUKRULI BLOCK in Mayurbhanj district,Selection and appointment of Level-II contractor for Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) OSWC KARANJIA to Retail Centers (FPS) for SUKRULI BLOCK in Mayurbhanj district,Refer to tender document ,NA ,"23,67,357",Handling and Transportation,NA ,Tender,180.0,630.0,SUKRULI BLOCK,757039.0,"O/O-Chief CSO-cum-DM, OSCSC, Mayurbhanj, Baripada ","O/O-Chief CSO-cum-DM, OSCSC, Mayurbhanj, Baripada ",25-Jul-2025 04:00 PM ,"O/O- ADM(Gen), Mayurbhanj, Baripada",No ,No,"1,18,368",No,fixed,,Nil,Nil,24-Jul-2025 11:00 AM,19-Aug-2025 11:00 AM,24-Jul-2025 11:00 AM,18-Aug-2025 05:30 PM,24-Jul-2025 11:00 AM ,25-Jul-2025 03:00 PM ,24-Jul-2025 11:00 AM,18-Aug-2025 05:30 PM,19-Sep-2025 11:30 AM,"District Manager, OSCSC Ltd., Mayurbhanj","District Manager, OSCSC Ltd., Mayurbhanj, BARIPADA",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3036342.0,sambhunath sahu,15-Aug-2025 11:14 PM,Accepted-AOC,allowed aoc,30-Mar-2026 06:40 AM,AOC,,,,,,,,.pdf,DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
