Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",1278_OLIC_18_07_25,2025_OLIC_116177_27,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"14,665",Yes,percentage,1.0%,Nil,Nil,PKG27,Revival and restoration of Raghunathpur II TW under Binjharpur Block in Jajpur District,Please refer to the DTCN ,NA ,"14,66,454",Civil Works - Lift Irrigation Schemes,Electrical works ,Tender,180.0,90.0,Jajpur Road,755019.0,NA ,NA ,NA ,"O/O Executive Engineer, L.I.Division, Jajpur Road",No ,No,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,Yes,"Executive Engineer, L.I.Division, Jajpur Road","O/O Executive Engineer, L.I.Division, Jajpur Road",29-Jul-2025 03:00 PM,06-Aug-2025 11:00 AM,29-Jul-2025 03:00 PM,05-Aug-2025 05:00 PM,29-Jul-2025 03:00 PM ,04-Aug-2025 05:00 PM ,29-Jul-2025 03:00 PM,05-Aug-2025 05:00 PM,18-Nov-2025 03:55 PM,1.0,Fee/PreQual/Technical,.pdf,"Civil, Electrical license, Rig documents,Joint venture, Affidavit,EMD,Paper cost as pkg require",AOC,15-Dec-2025,"INR 1,471,025",90.0,AJAYA KUMAR MISHRA,01-Mar-2026 04:48 PM,PKG27.pdf (46.00 KB),Revival and restoration of Raghunathpur II TW under Binjharpur Block,1,3022467,ANIL KUMAR SAMANTARAY,05-Aug-2025 11:21 AM,Rejected-Technical,Disqualified due to improper documentation,18-Nov-2025 03:50 PM,Ajaya Kumar Mishra,Internal,Purusottam Vishwakarma and Saroj Kumar Mohanty,AJAYA KUMAR MISHRA,18-Nov-2025 03:50 PM,18-Nov-2025 03:55 PM,techsummary_547783.pdf (29.61 KB),Finance,Opened Successfully,AJAYA KUMAR MISHRA,21-Nov-2025 06:16 PM,finance_547783.pdf,BOQ Comparative Chart,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",2025_OLIC_116177_27,1278_OLIC_18_07_25,PKG27,Technical,Opened Successfully,PURUSOTTAM VISHWAKARMA,13-Aug-2025 11:44 AM,technical_547783.pdf,Ajaya Kumar Mishra,Internal,Purusottam Vishwakarma and Saroj Kumar Mohanty,AJAYA KUMAR MISHRA,08-Dec-2025 06:01 PM,finsummary_547783.pdf (43.45 KB),1.0,3022606.0,KALYANI SAHOO,INR,"1,471,025",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,.pdf,DTCN should be filled in capital letter,AOC,,,,,,,,2,3021942,CHITTARANJAN SAMAL,02-Aug-2025 09:02 PM,Rejected-Technical,Disqualified due to Non submision of Experience certificate,18-Nov-2025 03:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bills of Quantity,AOC,,,,,,,,3,3023529,Jugal Kishor sabar,04-Aug-2025 11:24 PM,Rejected-Finance,Being L2,08-Dec-2025 06:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3022606,KALYANI SAHOO,04-Aug-2025 09:00 PM,Accepted-AOC,Being accepted the bid,01-Mar-2026 04:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3023468,Raj Kishore Parida,04-Aug-2025 09:33 PM,Rejected-Technical,Disqualified due to Non submision of Experience certificate,18-Nov-2025 03:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3018294,"SENNIMALAI GOUNDER DORAISWAMY,PROP- MAHENDRA BOREWELL",05-Aug-2025 01:21 PM,Rejected-Finance,Being L3,08-Dec-2025 06:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3024101,SUCHISMITA PADHI,05-Aug-2025 09:57 AM,Rejected-Technical,Disqualified due to Non submision of Experience certificate,18-Nov-2025 03:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
