Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage
"Karmi oram,BDO sinapali",Internal,"ABDO,BFO,AEE,SO,WEO,JE",Karmi Oram,31-Jan-2026 12:20 PM,techsummary_575370.pdf (359.91 KB),1,3365537,ALOK KABIR,25-Jan-2026 09:23 PM,Rejected-Finance,higher bidder,07-Mar-2026 09:44 AM,13-Mar-2026,"INR 1,237,091",270.0,Karmi Oram,16-Mar-2026 06:40 PM,ghatmalworkorder.pdf (868.00 KB),work order,1.0,3364960.0,SAILESH KUMAR PATEL,INR,"1,237,091",Finance,Bidder are open successfully,Karmi Oram,30-Jan-2026 12:03 PM,finance_575370.pdf,BOQ Comparative Chart,"Karmi oram,BDO sinapali",Internal,"WEO,ABDO,BFO,JE.AEE,SO,BDO",Karmi Oram,07-Mar-2026 09:44 AM,finsummary_575370.pdf (386.44 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nuapada||SINAPALI Block,2026_PRSIN_124473_1,e-Procurement Notice No.(PSSNP)01/2025-26vide letter no.30dt.03/01/2026,"Const of addl. Class Room (ACR) at Sindursil UPS, Ghatmal",AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN,RC,affadavit,NRC,GST,BID security, etc.","6,000",Nil,Nil,No,"14,900",Yes,fixed,,Nil,Nil,"Const of addl. Class Room (ACR) at Sindursil UPS, Ghatmal","Const of addl. Class Room (ACR) at Sindursil UPS, Ghatmal",Please refer Tender documents. ,NA ,"14,81,546",Civil Works - Buildings,NA ,Tender,90.0,270.0,Sinapali,766108.0,NA ,NA ,NA ,Panchayat Samiti Sinapali,No ,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nuapada||SINAPALI Block,e-Procurement Notice No.(PSSNP)01/2025-26vide letter no.30dt.03/01/2026,2026_PRSIN_124473_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,BDO sinapali,At-Panchayat Samiti Sinapali Dist-Nuapada,12-Jan-2026 05:30 PM,28-Jan-2026 11:00 AM,12-Jan-2026 05:30 PM,27-Jan-2026 05:30 PM,12-Jan-2026 05:30 PM ,27-Jan-2026 05:30 PM ,12-Jan-2026 05:30 PM,27-Jan-2026 05:30 PM,1,ICICI BANK,AOC
,,,,,,2,3364960,SAILESH KUMAR PATEL,24-Jan-2026 08:14 PM,Accepted-AOC,work order given to the selected bidder,16-Mar-2026 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
